source,algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
HopperMuJoCoEnv-v0,1,0.0004862042625668,0.9731571290430812,,,0.96364526519062,0.3623946274419333,,,,32.44323620957633,20.104906062080406,37.76252733333333,0.8225859596004802,-5.319291123757,3
HopperMuJoCoEnv-v0,1,0.0075557070989943,0.9371400709314835,,,0.9518525658246187,0.4621535807342389,,,,30.0552061042438,15.65051644261554,56.421033,3.658156283980308,-26.365826895756204,3
HopperMuJoCoEnv-v0,1,0.000249171640811,0.8670009069687588,,,0.9553663556823512,0.945314107139378,,,,37.56812725067139,20.35330053055861,37.7549668,0.651647831098537,-0.1868395493286101,3
HopperMuJoCoEnv-v0,1,0.0005649362273399,0.9604841168099306,,,0.9186963734725412,0.8148895110582869,,,,32.329324217357986,24.461028584561596,40.802611600000006,0.8779588080701123,-8.47328738264202,3
HopperMuJoCoEnv-v0,1,0.0001106547671867,0.974949535235991,,,0.9647838888812236,0.3689077906187136,,,,30.209436545272663,14.51380564872895,38.1613282,0.8506836138502966,-7.951891654727331,3
HopperMuJoCoEnv-v0,1,0.0008655965420835,0.8909231785117528,,,0.9297375560400007,0.9857538759924872,,,,28.15767586417496,16.401990475818025,39.7613596,1.0023586864103444,-11.603683735825037,3
HopperMuJoCoEnv-v0,1,0.0004853798749412,0.8869227266784282,,,0.974247492314692,0.4403838343575937,,,,29.970305941005545,19.79158521659675,37.90044996666666,0.7084929231377947,-7.930144025661122,3
HopperMuJoCoEnv-v0,1,0.0001270248730753,0.8891326853819937,,,0.9267647717587392,0.2772106472628807,,,,26.74816461503505,14.611366829749414,37.63003656666667,0.5793991616985822,-10.88187195163161,3
HopperMuJoCoEnv-v0,1,0.0031606705994265,0.9266505741415272,,,0.956218571184514,0.4514997199562315,,,,24.64170872985075,16.30674681401253,55.171049100000005,1.31241741770559,-30.529340370149253,3
HopperMuJoCoEnv-v0,1,0.0045035517816361,0.8176797443659248,,,0.9444677188866604,0.696383479624858,,,,21.427580570289862,12.650950599476255,39.68446586666667,0.9994986857385374,-18.256885296376804,3
HopperMuJoCoEnv-v0,1,0.0003275843600357,0.8234303861945516,,,0.9614442424747917,0.4912148054121524,,,,33.91904823184014,19.490743760936915,37.59832496666667,0.9345488938713836,-3.6792767348265314,3
HopperMuJoCoEnv-v0,1,0.0018864349920475,0.9831044507529492,,,0.905116048579631,0.4149864433025567,,,,35.06343155031403,24.857937618041657,68.2339744,2.571534344448577,-33.17054284968597,3
HopperMuJoCoEnv-v0,1,0.0001789960690611,0.8035384154634485,,,0.9840937269301416,0.8502936116396325,,,,26.613490693643687,15.66360897935506,38.001410533333335,0.8812128622012426,-11.387919839689646,3
HopperMuJoCoEnv-v0,1,0.0001832297353152,0.890004001244809,,,0.9245589868603972,0.7708670659505215,,,,29.920755641659103,13.87879666642121,37.9489761,0.9103985962555532,-8.028220458340895,3
HopperMuJoCoEnv-v0,1,0.0098442650396399,0.9281613037590966,,,0.987288825280896,0.7606179404573545,,,,25.20495671459163,21.52147182988616,25.5608993,0.562864110777792,-0.3559425854083689,3
HopperMuJoCoEnv-v0,1,0.0061733357080356,0.860497787682698,,,0.9606244260626902,0.8325943480169817,,,,15.348643018111275,11.99398132892486,25.488620166666667,0.8704675487111815,-10.139977148555394,3
HopperMuJoCoEnv-v0,1,0.001604776711327,0.8413026354441516,,,0.977300080939501,0.6978425320812456,,,,33.18225739420887,25.33393127705663,38.12975073333333,0.8585679480821998,-4.9474933391244695,3
HopperMuJoCoEnv-v0,1,0.0014520751301884,0.819977484475816,,,0.9476451100546486,0.4249804676406495,,,,28.0660437297076,14.34399261067684,38.18371973333333,1.0122481526104372,-10.117676003625736,3
HopperMuJoCoEnv-v0,1,0.0050082565956234,0.8875813158595067,,,0.9283035339657412,0.6322857602030892,,,,26.6484394689401,22.49197208089102,51.54428323333334,1.903770609888843,-24.89584376439323,3
HopperMuJoCoEnv-v0,1,0.0036504216634624,0.8182419675348744,,,0.9677690325508248,0.3652296388168196,,,,25.062966781420013,15.376055752633023,38.2340456,0.880995821825436,-13.171078818579993,3
HopperMuJoCoEnv-v0,1,0.0048288248808651,0.8993767952805262,,,0.9083549872538746,0.8956616405493726,,,,20.85003322958946,15.155105136500856,38.54423503333334,0.9665521681309052,-17.69420180374387,3
HopperMuJoCoEnv-v0,1,0.0040543089416667,0.8138524820943354,,,0.9065116265561388,0.353702516399915,,,,23.00251745035251,16.52180195060036,45.2246085,1.5564776939897869,-22.22209104964749,3
HopperMuJoCoEnv-v0,1,0.0022840093360694,0.9955956830980972,,,0.955088760010492,0.7756080668936203,,,,26.456229408830406,16.19674703436343,44.04939016666666,1.2346482425341103,-17.593160757836262,3
HopperMuJoCoEnv-v0,1,0.0008743344500076,0.9950505184432562,,,0.9845208804133828,0.3346461499912813,,,,19.731938146465108,11.979110000397286,42.7608022,0.8558333797034544,-23.028864053534893,3
HopperMuJoCoEnv-v0,1,0.0051245321101142,0.9415133032828612,,,0.9826426557970088,0.9994837534652298,,,,18.52393214503924,6.777818811058951,32.6901966,3.2892990536243,-14.16626445496076,3
HopperMuJoCoEnv-v0,1,0.003253674075362,0.9296621745263725,,,0.9280546260314694,0.8937327112278277,,,,21.09047721885145,16.244434662059913,46.75159826666667,2.533060944875865,-25.661121047815215,3
HopperMuJoCoEnv-v0,1,0.0013683529621923,0.8286089263712392,,,0.949154923859085,0.3737370038879566,,,,33.249531681090595,20.0781035631667,46.51558196666667,0.7329689405918774,-13.266050285576076,3
HopperMuJoCoEnv-v0,1,0.0092138250966935,0.9541554931494816,,,0.9270786705611516,0.776096130984395,,,,20.182370356439304,10.486599293477989,74.29122053333333,3.1991692337557915,-54.10885017689403,3
HopperMuJoCoEnv-v0,1,0.0002115424685564,0.9862301809778178,,,0.9770794275481798,0.5870892366814303,,,,33.619346523129686,18.6154398606141,37.735067533333336,1.0204749809740734,-4.115721010203646,3
HopperMuJoCoEnv-v0,1,0.0059122378862734,0.987060621237507,,,0.9379755335961416,0.764187699253283,,,,15.746363870054486,13.725478122921976,92.66789916666669,2.5082283634948515,-76.92153529661219,3
HopperMuJoCoEnv-v0,1,0.0032770049548848,0.8338063632327973,,,0.9116180580112854,0.3533786362609399,,,,19.59471353261421,11.004304052929378,65.063845,11.991246020661611,-45.469131467385786,3
HopperMuJoCoEnv-v0,1,0.0060303564369419,0.9339007266314624,,,0.9726265638091622,0.5628043185281872,,,,25.647980059993767,13.207421941264425,43.54531120000001,1.7671199222366354,-17.897331140006234,3
HopperMuJoCoEnv-v0,1,0.0078109407001178,0.8156150448588253,,,0.908891642259083,0.5420602316928966,,,,18.293872726817305,10.910949401307178,28.466266733333335,1.7257347236350338,-10.172394006516027,3
HopperMuJoCoEnv-v0,1,0.0003909260844768,0.9964306228330458,,,0.947048776831106,0.7308420212406782,,,,52.41861603856086,26.98109041872321,60.843449166666666,1.4378772010578766,-8.424833128105801,3
HopperMuJoCoEnv-v0,1,0.001423118784347,0.8833152112154546,,,0.9776909317581444,0.369117286484089,,,,35.56237151958049,19.363894124186867,37.49986783333333,0.7050147521082435,-1.9374963137528487,3
HopperMuJoCoEnv-v0,1,0.0007162953657904,0.9753062484495738,,,0.9042264135858586,0.9991705324704796,,,,43.07592121958732,32.66550311779236,25.5934405,0.6826667584855998,17.482480719587326,3
HopperMuJoCoEnv-v0,1,0.0002255865486722,0.8291282931379623,,,0.9100606171841452,0.7669010945565324,,,,31.342878435800472,19.66398586467256,37.7571699,0.9570927033448764,-6.414291464199528,3
HopperMuJoCoEnv-v0,1,0.0011575029158517,0.951177847795032,,,0.9835049156948834,0.923347014953913,,,,26.22281988381097,16.952365414625326,55.211746,1.701715969583348,-28.98892611618902,3
HopperMuJoCoEnv-v0,1,0.0044371448733326,0.9975433530255374,,,0.9570146886564994,0.3809834439767079,,,,35.87126795500517,34.20424050622287,90.02269226666668,2.641012173156033,-54.15142431166151,3
HopperMuJoCoEnv-v0,1,0.0015803198030188,0.8445331470810946,,,0.968590833227853,0.6211033881448074,,,,25.98861608221196,14.252435155595911,38.91744553333333,1.2282518173496997,-12.928829451121372,3
HopperMuJoCoEnv-v0,1,0.0013058920601032,0.9693165052703236,,,0.9269144351892024,0.862019664858852,,,,44.97745166619618,25.01069144725059,44.91637913333333,0.7402065949618569,0.0610725328628542,3
HopperMuJoCoEnv-v0,1,0.0006855618132324,0.8178827755443436,,,0.9898369560827084,0.8102860885819673,,,,33.6000090924276,18.64898125121969,38.07614533333333,1.026358834255155,-4.476136240905736,3
HopperMuJoCoEnv-v0,1,0.0014961660106312,0.9395819818650104,,,0.9817832021484232,0.4900380813617304,,,,32.38011761357387,16.791414061034654,41.545734933333335,0.8569088036689366,-9.165617319759464,3
HopperMuJoCoEnv-v0,1,0.0025738631136041,0.9152296771866474,,,0.9245694120070284,0.9637866350740047,,,,20.307388644417127,16.01121519149459,38.55418733333334,0.9386591038328632,-18.246798688916208,3
HopperMuJoCoEnv-v0,1,0.0002782693352179,0.9184958090867869,,,0.90727293450724,0.7556387228820395,,,,34.95444176786889,21.61488857710997,37.68895883333334,0.73767273603475,-2.73451706546444,3
HopperMuJoCoEnv-v0,1,0.0056516516819792,0.8321338182338078,,,0.9774719421935604,0.2946974828854238,,,,20.59350918556253,15.498499804562355,39.25001953333334,0.8395185078201912,-18.656510347770805,3
HopperMuJoCoEnv-v0,1,0.002519087870254,0.8325051601389616,,,0.9326359267947176,0.8446871710222914,,,,29.92860641488805,23.41557424655012,38.284147133333335,0.7736565027698011,-8.355540718445276,3
HopperMuJoCoEnv-v0,1,0.0002319746875737,0.9048150432701264,,,0.9795949199697797,0.8688964409313921,,,,30.629692019522185,19.67621116534463,37.96209196666667,1.065613616601807,-7.33239994714448,3
HopperMuJoCoEnv-v0,1,0.0006795844567866,0.9601508750035328,,,0.9118356698768766,0.5951760798863944,,,,34.315898133069275,25.034234642699385,45.94627403333334,0.7042954296098279,-11.630375900264058,3
HopperMuJoCoEnv-v0,1,0.0001120091074574,0.8749098700266025,,,0.9380725244841104,0.7774682946422011,,,,26.231667976221072,16.982682283917097,37.79546243333333,0.7109318634412786,-11.56379445711226,3
HopperMuJoCoEnv-v0,1,0.0014242282923603,0.9219950606664004,,,0.9766604999479216,0.5815236726597209,,,,20.4442995886008,11.000875326746812,38.16128673333333,0.8436807855240157,-17.71698714473254,3
HopperMuJoCoEnv-v0,1,0.0040324068194684,0.8904261874515786,,,0.962222570794498,0.5206968809913224,,,,21.265316347669188,10.458903351815374,38.28220736666667,0.8466917516128493,-17.01689101899748,3
HopperMuJoCoEnv-v0,1,0.0014110675664088,0.8094348340693017,,,0.9109461832920408,0.7420930608776192,,,,31.25738002359867,16.014128000710144,38.34703436666667,0.8199193016949535,-7.089654343067996,3
HopperMuJoCoEnv-v0,1,0.0003568556861933,0.8793769921375704,,,0.9295154380109382,0.7152162932555235,,,,23.778434105498796,17.977816661190868,38.10304086666667,0.9960554126209552,-14.324606761167871,3
HopperMuJoCoEnv-v0,1,0.0001368087390481,0.8199814417456004,,,0.9809247380026168,0.5799995417528231,,,,34.80197377475755,25.901544263224327,37.756167733333335,0.6516500455698755,-2.954193958575786,3
HopperMuJoCoEnv-v0,1,0.0003639541165102,0.8065180682239683,,,0.9397180516326594,0.5286240466702281,,,,31.19622826592531,15.950255242210767,37.7897434,0.9816806350056666,-6.593515134074694,3
HopperMuJoCoEnv-v0,1,0.0010690560900948,0.8783722701574149,,,0.9306175465406078,0.351615372645822,,,,31.66261049211025,16.448004974188198,38.1562892,0.8528184673958874,-6.49367870788975,3
HopperMuJoCoEnv-v0,1,0.0032685483116683,0.8415801817323801,,,0.9154368574424404,0.7557636274470972,,,,16.929966629420715,8.861363117199417,48.96178573333333,13.967303576757129,-32.03181910391262,3
HopperMuJoCoEnv-v0,1,0.0027486161290632,0.8255071665378586,,,0.9334262956087348,0.2968194325547383,,,,25.27933965201179,15.8339570023412,42.911802366666656,1.2451546746369335,-17.63246271465487,3
HopperMuJoCoEnv-v0,1,0.0001140019729769,0.8423631031196173,,,0.985466380019319,0.6485422138496724,,,,24.50461383947016,14.695698600609086,37.63074303333333,0.5794545601873278,-13.126129193863171,3
HopperMuJoCoEnv-v0,1,0.0009330406612494,0.931364652258154,,,0.9829079121579009,0.7017975334108437,,,,33.66080914412935,22.6182595507996,48.61835576666667,0.9659165200024792,-14.957546622537317,3
HopperMuJoCoEnv-v0,1,0.0002138694789289,0.8055115900012402,,,0.9866979997976666,0.4886155736696332,,,,35.6486045372362,18.022945487565504,37.74111396666667,0.713792269796358,-2.092509429430469,3
HopperMuJoCoEnv-v0,1,0.003113439721277,0.8391268667923338,,,0.9761321733455997,0.2678339545079805,,,,22.4799197367082,15.854544747953634,37.734729533333336,0.9492038744292258,-15.25480979662513,3
HopperMuJoCoEnv-v0,1,0.0020817741188134,0.9666067687306018,,,0.912666563892107,0.6255907147716717,,,,25.868098605036117,20.598493028734566,65.71904350000001,6.948926244758493,-39.850944894963895,3
HopperMuJoCoEnv-v0,1,0.0001398156397681,0.9511137462653532,,,0.986593900287566,0.9698101985745712,,,,30.50432202066295,20.944839890916118,38.19882786666667,0.9572823153570468,-7.6945058460037155,3
HopperMuJoCoEnv-v0,1,0.0004371556415066,0.8842253727250464,,,0.91282060522254,0.864039159571191,,,,30.52313141982304,12.623821097511856,38.08250476666667,0.9758767383465342,-7.559373346843633,3
HopperMuJoCoEnv-v0,1,0.0041711497234168,0.8762083307680304,,,0.9061301399020376,0.3412931497386752,,,,26.70324234024932,13.82511261944469,40.44109933333333,2.1032423101998137,-13.737856993084009,3
HopperMuJoCoEnv-v0,1,0.0001161421900363,0.8672652042693222,,,0.9108118553970928,0.4859466108996308,,,,31.225812038779264,19.77838444995477,37.94831516666667,1.0532508267514835,-6.722503127887407,3
HopperMuJoCoEnv-v0,1,0.0039887509641599,0.965265928939077,,,0.9821394117354734,0.6449689760654008,,,,24.14525718285392,19.74289915240462,76.24257123333334,3.2631686756380542,-52.09731405047942,3
HopperMuJoCoEnv-v0,1,0.0002622794522099,0.868474140223592,,,0.9089197563967863,0.3546917146854895,,,,32.89120248365702,25.289290354809992,38.18371973333333,1.0122481526104372,-5.292517249676321,3
HopperMuJoCoEnv-v0,1,0.0025268242689119,0.9617004801520334,,,0.932446274600251,0.4961151665443241,,,,60.21874594464898,109.33546033320016,357.6415403666667,0.5506088871847928,-297.42279442201766,3
HopperMuJoCoEnv-v0,1,0.0037656938299553,0.8257057605652043,,,0.9231783898743344,0.929904695980075,,,,24.515838530038792,15.663761448448286,39.61812353333334,1.2160344100486185,-15.10228500329454,3
HopperMuJoCoEnv-v0,1,0.0047584978687719,0.8210269728266327,,,0.9208385183658812,0.7250971401172159,,,,22.43642285217842,18.643043598554264,32.6991614,0.929714280007358,-10.262738547821582,3
HopperMuJoCoEnv-v0,1,0.0008497981897412,0.8427528957841497,,,0.9091610894742548,0.8222725138119477,,,,33.436359537798374,19.52611411018582,37.768507633333336,1.0107286405993765,-4.332148095534961,3
HopperMuJoCoEnv-v0,1,0.0038771603071915,0.9590451389250422,,,0.978298110858437,0.7651009423068534,,,,33.33088528048247,20.72456101096335,77.70947439999999,2.1004146217866237,-44.37858911951752,3
HopperMuJoCoEnv-v0,1,0.000460102666736,0.8967094309870914,,,0.970850143353006,0.420215718093898,,,,35.78979915181796,20.12986848837421,42.89394516666667,1.243759675107075,-7.104146014848712,3
HopperMuJoCoEnv-v0,1,0.0057597053109278,0.964222136187817,,,0.9162726130784522,0.4498654278085842,,,,15.27705486988028,11.07930959482844,29.9022042,15.44481247913231,-14.62514933011972,3
HopperMuJoCoEnv-v0,1,0.0046708872671198,0.8937991170764488,,,0.9872875771726426,0.5773695081468346,,,,24.79876568292578,21.126638394300915,89.1315379,4.162599632379032,-64.33277221707421,3
HopperMuJoCoEnv-v0,1,0.0001030908980974,0.9243128952803492,,,0.9878657161899732,0.9562111463537528,,,,28.341459526022664,18.228487801083396,38.00356693333333,0.972740161391399,-9.66210740731067,3
HopperMuJoCoEnv-v0,1,0.0021261082720552,0.8688136163490686,,,0.9038528585031296,0.5756273068047107,,,,20.934490349392096,10.080439192002784,37.922160600000005,0.9687188507467308,-16.987670250607906,3
HopperMuJoCoEnv-v0,1,0.0001793710623387,0.9277002213409424,,,0.947868359847676,0.7632302835336453,,,,37.32628891865412,23.422408624563257,37.93855466666667,0.8584479552537948,-0.6122657480125445,3
HopperMuJoCoEnv-v0,1,0.0022181808790272,0.8959308157360213,,,0.9444516501622934,0.2578820046568489,,,,31.185899981887392,15.227697913128411,44.88477783333334,0.8973329799855857,-13.69887785144594,3
HopperMuJoCoEnv-v0,1,0.0025265126280736,0.9932578622368492,,,0.9063890973889704,0.4160480951987798,,,,21.517137070962537,23.905498881068382,46.314284233333325,9.9422009725138,-24.797147162370788,3
HopperMuJoCoEnv-v0,1,0.0065079514114343,0.956066994310782,,,0.9679815273350966,0.5483510322096614,,,,6.933670295480018,4.706126690675669,25.22159733333333,1.064278790932193,-18.28792703785332,3
HopperMuJoCoEnv-v0,1,0.0001892835698119,0.8859584286037794,,,0.9276237270215588,0.7896745303403623,,,,30.198422639817,15.46792624132606,38.200413733333335,1.0107713945380346,-8.001991093516331,3
HopperMuJoCoEnv-v0,1,0.0001110073219375,0.902536964715732,,,0.9870102239838222,0.826439251631067,,,,38.47503633325298,27.57461790630516,38.723418200000005,0.6923171729847807,-0.2483818667470174,3
HopperMuJoCoEnv-v0,1,0.0013078863836115,0.9413895830197232,,,0.963637641700222,0.7512847641305528,,,,26.656494059910376,18.073060296297417,127.42158833333332,20.25876820056251,-100.76509427342296,3
HopperMuJoCoEnv-v0,1,0.0017426228081234,0.8965378619009482,,,0.9417711217382542,0.3012472714703882,,,,20.49173022992909,13.59122550283977,56.54915270000001,2.1136771253008084,-36.05742247007092,3
HopperMuJoCoEnv-v0,1,0.0008015795018907,0.8285526367355633,,,0.9322288402792628,0.799056741116823,,,,33.39957686431395,21.512074680782195,37.757228133333335,0.9570853424745428,-4.357651269019382,3
HopperMuJoCoEnv-v0,1,0.0007942784733525,0.8286222989090822,,,0.9374573749102408,0.9554313695301856,,,,28.3189239303271,12.922330948363026,37.8165892,0.9842954463938162,-9.497665269672902,3
HopperMuJoCoEnv-v0,1,0.0019890919418099,0.8136467415377907,,,0.9440060661603128,0.5051740393633977,,,,34.1486962278684,19.851444414635385,37.90141826666667,1.0004683208786946,-3.752722038798268,3
HopperMuJoCoEnv-v0,2,0.0001275662678636,0.9326547289438404,,,,,0.007787454350705,1000000.0,,75.64194969435533,18.836396867310075,194.92571826666668,41.109504326249485,-119.28376857231132,3
HopperMuJoCoEnv-v0,2,0.0006040793861674,0.938442879057776,,,,,0.0063413460894368,100000.0,,250.96728193461897,86.59630237577012,435.88475496666666,186.76878150457256,-184.91747303204772,3
HopperMuJoCoEnv-v0,2,0.0005438201389286,0.8551642217971619,,,,,0.0055464563659548,100000.0,,69.99604993639514,41.24052571919116,135.1253706,8.219427711052235,-65.12932066360487,3
HopperMuJoCoEnv-v0,2,0.0005866334857195,0.8102306392332997,,,,,0.0022382084799131,100000.0,,104.959136950993,47.1404287042075,284.1656111666667,23.544694051020645,-179.2064742156737,3
HopperMuJoCoEnv-v0,2,0.0019214079241188,0.8714730217462248,,,,,0.0097650463891496,1000000.0,,122.2265386511882,80.85040263617837,274.45882063333335,10.64350065930615,-152.23228198214514,3
HopperMuJoCoEnv-v0,2,0.0043789469906542,0.8702466291807507,,,,,0.0097905906591732,100000.0,,15.890864436825115,9.740488738770502,26.28539793333333,0.5872768276113217,-10.394533496508211,3
HopperMuJoCoEnv-v0,2,0.0007170666915008,0.9861748948032176,,,,,0.0030006054565874,10000.0,,273.206625555704,197.78947003179323,315.2719395666667,146.77116700559154,-42.065314010962645,3
HopperMuJoCoEnv-v0,2,0.0001453571261852,0.8851958812355815,,,,,0.0013397418081195,1000000.0,,65.79599205230673,29.24152379173224,194.8197185666667,3.9962401844919024,-129.02372651435994,3
HopperMuJoCoEnv-v0,2,0.0005606008013056,0.8723747709206306,,,,,0.0012533876663828,100000.0,,86.29786966815591,46.95404320309871,173.35102896666663,7.625213775547487,-87.05315929851076,3
HopperMuJoCoEnv-v0,2,0.0001744618536551,0.9862691400372744,,,,,0.00397308602523,1000000.0,,477.398816810362,329.3630015125521,278.9859840333333,168.14667849800932,198.41283277702877,3
HopperMuJoCoEnv-v0,2,0.0021036626847281,0.8634481223413708,,,,,0.0083129602389081,100000.0,,85.8626892463925,50.876405938479415,72.35964496666666,19.83799133794975,13.503044279725827,3
HopperMuJoCoEnv-v0,2,0.0014409029067045,0.91196791163407,,,,,0.0054792848313361,10000.0,,144.0874786928335,90.60369018502628,291.61937983333337,49.21895357222119,-147.53190114049983,3
HopperMuJoCoEnv-v0,2,0.0005014003231966,0.8860422355532287,,,,,0.0076286043497634,1000000.0,,73.31506847739219,16.909608712587993,471.3600938,1.0027633080367504,-398.04502532260784,3
HopperMuJoCoEnv-v0,2,0.0004520118677497,0.953816865711284,,,,,0.0087556231285554,10000.0,,169.65303056587777,76.33014183030764,80.68498533333333,26.98512143277659,88.96804523254444,3
HopperMuJoCoEnv-v0,2,0.0008881751153809,0.9731200635455632,,,,,0.0067721062681754,100000.0,,361.1375928592713,188.61446005662387,432.95086463333337,77.35414031239452,-71.81327177406203,3
HopperMuJoCoEnv-v0,2,0.0002943117582104,0.9427233021703596,,,,,0.0085176693271853,100000.0,,191.49469679370523,55.9359668902794,581.8399294666666,5.932128546043498,-390.3452326729615,3
HopperMuJoCoEnv-v0,2,0.0084512592807691,0.9802277344767348,,,,,0.0011640158379316,1000000.0,,5.931460094824433,4.71577211671018,13.899129333333336,0.3438480986615364,-7.967669238508901,3
HopperMuJoCoEnv-v0,2,0.0022901597416641,0.9416499791466704,,,,,0.003744645110024,10000.0,,46.26366727327308,25.407016744227192,65.4523114,1.227554401862451,-19.188644126726924,3
HopperMuJoCoEnv-v0,2,0.0004721343215389,0.9516117257310662,,,,,0.007888219050403,1000000.0,,205.0515117056668,123.97223103974945,447.6214953666667,162.77877368246644,-242.56998366099992,3
HopperMuJoCoEnv-v0,2,0.0021019157029967,0.8173619966360056,,,,,0.0065470952624303,100000.0,,41.83684953649839,17.705396548120454,93.4963177,1.6998562213318784,-51.65946816350161,3
HopperMuJoCoEnv-v0,2,0.0006070111121601,0.8907464240532267,,,,,0.0079153756965189,100000.0,,110.50217442214488,77.34027365979352,291.2767852333333,23.004916976411565,-180.77461081118847,3
HopperMuJoCoEnv-v0,2,0.0004878931325146,0.901172255376371,,,,,0.0029976596805523,10000.0,,106.9955876007676,58.78471791602982,290.7360040666667,24.565104986944508,-183.74041646589905,3
HopperMuJoCoEnv-v0,2,0.0015751551817329,0.8798685164497944,,,,,0.0050402932686842,1000000.0,,132.52326273974032,71.42577321049667,258.65150543333334,19.617752492301538,-126.12824269359304,3
HopperMuJoCoEnv-v0,2,0.0010275897859426,0.8538738090278294,,,,,0.008007610087276,1000000.0,,112.90276813211771,53.34769240752363,182.74932400000003,5.152495592590073,-69.84655586788232,3
HopperMuJoCoEnv-v0,2,0.0002308458011642,0.810311942168876,,,,,0.0099940773586673,1000000.0,,72.04756945905586,44.0950517937768,112.1854575,4.025973908155166,-40.13788804094415,3
HopperMuJoCoEnv-v0,2,0.0084400935598014,0.8928476774745083,,,,,0.0060230218206051,10000.0,,1.005312962923199,0.3131373472995771,3.0804414333333328,0.0571535264843111,-2.0751284704101343,3
HopperMuJoCoEnv-v0,2,0.0016071182515117,0.8226768114195899,,,,,0.0042516569619172,1000000.0,,42.680321585511166,25.474060635784724,74.61837903333334,1.8428620907755848,-31.938057447822175,3
HopperMuJoCoEnv-v0,2,0.0017444098566973,0.835987512940478,,,,,0.0042719244820561,10000.0,,106.68416829621418,60.22213361708591,306.5741280666667,37.44532056622956,-199.8899597704525,3
HopperMuJoCoEnv-v0,2,0.0001960736309995,0.8116100975642037,,,,,0.0077585860887974,100000.0,,71.30870408515135,35.82253621002204,275.7873177,3.0758192860279188,-204.47861361484863,3
HopperMuJoCoEnv-v0,2,0.0027591209355636,0.8081579447394153,,,,,0.0033888469539892,1000000.0,,148.2035791915201,173.35775205840068,108.2384382,26.71556745867664,39.96514099152012,3
HopperMuJoCoEnv-v0,2,0.000598656760967,0.8129107749541179,,,,,0.0062397706063799,10000.0,,68.51248171826204,33.58528870382509,460.7238357666667,17.012605298766523,-392.21135404840464,3
HopperMuJoCoEnv-v0,2,0.0008847208616892,0.9722303807560309,,,,,0.0053707327552834,10000.0,,268.76950169463333,230.7588553145796,215.6486105333333,102.35323259796142,53.1208911613,3
HopperMuJoCoEnv-v0,2,0.0001416980505677,0.8344417431963618,,,,,0.0075284893868381,100000.0,,82.72340417755767,44.183035086424034,262.6648922333333,9.555203986121787,-179.94148805577564,3
HopperMuJoCoEnv-v0,2,0.0009296910126573,0.9510882784694386,,,,,0.0063264557831905,1000000.0,,265.9745421591525,105.31962155761038,470.9843512,75.05019720598618,-205.00980904084744,3
HopperMuJoCoEnv-v0,2,0.0001344634542635,0.9467699646957772,,,,,0.007344523846655,100000.0,,126.23900656277937,68.97701233001207,269.0541138,57.12323576590592,-142.81510723722064,3
HopperMuJoCoEnv-v0,2,0.0023965694042528,0.8254685972609913,,,,,0.0054936036714732,1000000.0,,41.91231631835301,20.59431974844249,87.51482923333333,30.806012107326996,-45.60251291498031,3
HopperMuJoCoEnv-v0,2,0.0001277285698968,0.9657838232065088,,,,,0.004979260671284,100000.0,,276.9621305751925,141.92617442170425,280.5655506333333,60.09003522246335,-3.60342005814085,3
HopperMuJoCoEnv-v0,2,0.0024961048326304,0.9176879310472608,,,,,0.0014506668499934,100000.0,,31.69830311400195,18.22292700016829,81.70640783333333,1.0031295866201055,-50.00810471933138,3
HopperMuJoCoEnv-v0,2,0.0002692416534942,0.8581328993006712,,,,,0.0040586854138783,1000000.0,,103.9386678906565,59.9281567463816,277.0670765,25.48778687378888,-173.12840860934352,3
HopperMuJoCoEnv-v0,2,0.0001042740297887,0.8121797410607551,,,,,0.001123264968263,10000.0,,87.72881973832845,35.08715923278509,458.6861353666666,2.54450534593852,-370.9573156283382,3
HopperMuJoCoEnv-v0,2,0.0016446436221612,0.9957004299164878,,,,,0.0051626606029443,10000.0,,260.55300469409946,190.36177169399767,398.68486736666665,60.97439297378477,-138.13186267256725,3
HopperMuJoCoEnv-v0,2,0.0002502551307647,0.979694203704482,,,,,0.0053866183487666,10000.0,,311.01413945245247,194.6989944750303,406.26015823333336,57.21640826441183,-95.24601878088087,3
HopperMuJoCoEnv-v0,2,0.0011242164854204,0.8860193374375697,,,,,0.008658575875084,10000.0,,126.46350422284256,64.62395742019584,537.1462345,43.735302735948665,-410.6827302771574,3
HopperMuJoCoEnv-v0,2,0.0032615552614298,0.895250157771361,,,,,0.007604136532342,100000.0,,94.51838777869318,39.26006628854382,204.16367763333332,19.95109686298878,-109.64528985464018,3
HopperMuJoCoEnv-v0,2,0.0051488993811204,0.9164685094423276,,,,,0.0046217088413307,100000.0,,16.934942814707757,12.04044641509651,26.857816,0.6138879104835807,-9.922873185292245,3
HopperMuJoCoEnv-v0,2,0.0004843580335524,0.9920057298617592,,,,,0.0069795305820973,10000.0,,652.9457297963012,468.71371973623167,446.6814418333333,3.4588797369443878,206.264287962968,3
HopperMuJoCoEnv-v0,2,0.0045009526716324,0.8769899598696261,,,,,0.0073624593744617,1000000.0,,80.27019507061924,63.28280660906719,230.9113676,85.08816963705887,-150.64117252938078,3
