algorithm,learning_rate,gamma,clip_range,n_steps,gae_lambda,vf_coef,tau,buffer_size,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0,0.0019775786707286,0.980994397880878,0.1439693761748517,2048.0,,,,,,-41.0362027,49.33100308872045,-236.3188645898499,56.26751534569774,0,84332,195.28266188984992
0,0.0019775786707286,0.980994397880878,0.1439693761748517,2048.0,,,,,,95.2900787,53.548865782966864,-327.0659102633319,131.6979178826004,1,14106,422.35598896333187
0,0.0019775786707286,0.980994397880878,0.1439693761748517,2048.0,,,,,,247.6282377,58.49513666954064,-350.1368863811913,66.3408011347258,2,7874,597.7651240811913
0,0.0064953118525669,0.8633558956351494,0.1711225214373955,512.0,,,,,,-354.27442699999995,46.17087096736343,-647.3600713037929,128.49221064681123,0,76880,293.08564430379295
0,0.0064953118525669,0.8633558956351494,0.1711225214373955,512.0,,,,,,-417.2334833,134.56646968340775,-270.3052510432928,69.01171457563889,1,38543,-146.9282322567072
0,0.0064953118525669,0.8633558956351494,0.1711225214373955,512.0,,,,,,-56.3235851,150.14661497644852,-443.8835422634922,18.39638802778641,2,45276,387.5599571634922
0,0.0078222566502561,0.9461264813628976,0.1889853191339112,1024.0,,,,,,-481.7363179,65.0064805681929,-451.2911996404182,41.21652457942472,0,85541,-30.445118259581818
0,0.0078222566502561,0.9461264813628976,0.1889853191339112,1024.0,,,,,,-128.6689334,45.20591608259281,-607.3306275008348,40.41053875933423,1,51863,478.6616941008348
0,0.0078222566502561,0.9461264813628976,0.1889853191339112,1024.0,,,,,,-248.7848057,110.15226547881474,-505.4979787352408,113.51683109189146,2,29171,256.7131730352408
0,0.0001516746280098,0.9452088560416556,0.2328415450001254,512.0,,,,,,381.49928779999993,533.512781892168,-213.71658840950985,62.73028411837497,0,63490,595.2158762095098
0,0.0001516746280098,0.9452088560416556,0.2328415450001254,512.0,,,,,,443.7652179,269.63700884851335,-87.21772456686085,87.6826189427097,1,40174,530.9829424668608
0,0.0001516746280098,0.9452088560416556,0.2328415450001254,512.0,,,,,,172.21040399999998,602.1076891821886,-214.98497975253704,51.15619641869932,2,42534,387.19538375253705
0,0.000122966205875,0.8233069777121113,0.2827480808953421,512.0,,,,,,672.7458104,307.1951560392927,-206.83776507331496,80.35134818239038,0,70998,879.5835754733149
0,0.000122966205875,0.8233069777121113,0.2827480808953421,512.0,,,,,,896.533138,142.44998430519902,-27.91790357270802,35.790282463562804,1,9240,924.451041572708
0,0.000122966205875,0.8233069777121113,0.2827480808953421,512.0,,,,,,-125.66888250000002,600.4904311292962,22.71772542669496,55.215261967607496,2,4415,-148.38660792669498
0,0.0003374444452628,0.9944699156576512,0.2950875125343949,512.0,,,,,,555.8742166,293.20066704625026,-255.4072113691247,27.92038302152321,0,52202,811.2814279691247
0,0.0003374444452628,0.9944699156576512,0.2950875125343949,512.0,,,,,,1543.8675128999998,168.45767425533828,-303.9493586396304,56.00601668371218,1,55937,1847.8168715396303
0,0.0003374444452628,0.9944699156576512,0.2950875125343949,512.0,,,,,,1562.694026,200.01405750645003,-343.07186855829093,38.58462868344196,2,80466,1905.7658945582907
0,0.0001514279102802,0.9752704766466052,0.2340270089086015,512.0,,,,,,545.7168227,438.2653991859602,-353.09546431172055,200.8849668232081,0,22325,898.8122870117205
0,0.0001514279102802,0.9752704766466052,0.2340270089086015,512.0,,,,,,760.4236658000001,38.626448958610695,-283.3686159609142,88.66181663436588,1,2022,1043.7922817609142
0,0.0001514279102802,0.9752704766466052,0.2340270089086015,512.0,,,,,,703.3521678,83.7205511058657,-232.91621956010823,33.66671980313624,2,69681,936.2683873601081
0,0.0064750542753648,0.8225802262206395,0.1954869926707907,1024.0,,,,,,12.224066900000002,89.59347461410023,-479.7479436129648,61.53841435862909,0,94125,491.9720105129648
0,0.0064750542753648,0.8225802262206395,0.1954869926707907,1024.0,,,,,,-357.9419064,72.46521731553969,-285.0193858466817,237.4929113154445,1,6489,-72.9225205533183
0,0.0064750542753648,0.8225802262206395,0.1954869926707907,1024.0,,,,,,-98.1755173,61.452085383049656,-610.4930646254564,137.55467125297665,2,46890,512.3175473254564
0,0.000107590223738,0.8300156020734993,0.1467390348450811,1024.0,,,,,,165.814021,120.39504294078743,142.6782102566329,52.92801455601098,0,27982,23.135810743367102
0,0.000107590223738,0.8300156020734993,0.1467390348450811,1024.0,,,,,,736.1011341999999,44.604259834425285,-97.9725296082499,63.17776343327256,1,5805,834.0736638082499
0,0.000107590223738,0.8300156020734993,0.1467390348450811,1024.0,,,,,,506.3666907,258.76936628744585,-15.248670455873071,14.708479959143304,2,34767,521.6153611558731
0,0.0012050226450681,0.8811661034614692,0.1899868931072162,512.0,,,,,,201.7075785,53.38865248901047,58.087017083564206,70.34710660318886,0,10372,143.6205614164358
0,0.0012050226450681,0.8811661034614692,0.1899868931072162,512.0,,,,,,832.5975136999999,88.08639988918641,-213.0947865869493,79.86350313490641,1,79091,1045.6923002869491
0,0.0012050226450681,0.8811661034614692,0.1899868931072162,512.0,,,,,,843.5796559,193.4479681061435,-200.9210046776745,46.991126411725325,2,34249,1044.5006605776746
0,0.0001262957893384,0.8561957298997335,0.2969564829417537,2048.0,,,,,,682.7630190000001,203.05615912050123,-72.71458479335706,90.5025422256377,0,54787,755.4776037933572
0,0.0001262957893384,0.8561957298997335,0.2969564829417537,2048.0,,,,,,605.7356838,146.25447078377883,272.2937895741467,47.19231050073443,1,11321,333.4418942258533
0,0.0001262957893384,0.8561957298997335,0.2969564829417537,2048.0,,,,,,741.5337908999999,373.859550542942,-9.947456347309345,32.49418348009518,2,62046,751.4812472473092
0,0.0002234976039146,0.8869456426705421,0.2822932079353555,128.0,,,,,,836.2992523,140.821968844533,-321.6911501793089,140.10247096951628,0,47260,1157.990402479309
0,0.0002234976039146,0.8869456426705421,0.2822932079353555,128.0,,,,,,1076.8992153,71.61755799559424,-172.26337333288393,132.3967064272204,1,37693,1249.1625886328839
0,0.0002234976039146,0.8869456426705421,0.2822932079353555,128.0,,,,,,940.9715477999998,110.07836240162484,-31.510897982827736,109.502718261295,2,47355,972.4824457828275
0,0.0054479514054395,0.966623719548386,0.1559192686426773,512.0,,,,,,-357.4928051,64.1911171500403,-778.8034863832866,95.94481514377748,0,8632,421.31068128328656
0,0.0054479514054395,0.966623719548386,0.1559192686426773,512.0,,,,,,-387.9794148,61.65918392760898,-577.7400446220272,72.9247175522386,1,80976,189.76062982202723
0,0.0054479514054395,0.966623719548386,0.1559192686426773,512.0,,,,,,-379.4402337,96.45198994897288,-340.52336500249584,66.13843487428645,2,8986,-38.916868697504185
0,0.00020321867034,0.9351572316184124,0.2978669925649659,1024.0,,,,,,681.1690898999999,519.2900670588431,231.4704376576028,72.46630894417638,0,71207,449.6986522423971
0,0.00020321867034,0.9351572316184124,0.2978669925649659,1024.0,,,,,,630.4777768,47.80425763242881,-214.93909127793887,83.15154714392094,1,49376,845.416868077939
0,0.00020321867034,0.9351572316184124,0.2978669925649659,1024.0,,,,,,840.7785306,53.999095864939925,-256.5173467765045,40.33382020042681,2,34350,1097.2958773765044
0,0.0009515094720117,0.9472075108721404,0.2938235881721911,128.0,,,,,,183.83150200000003,157.90921449357467,-384.7466608713356,123.1787133775756,0,88887,568.5781628713356
0,0.0009515094720117,0.9472075108721404,0.2938235881721911,128.0,,,,,,522.3434570000001,277.37145263974384,-344.5395662655334,45.29259586998804,1,48786,866.8830232655334
0,0.0009515094720117,0.9472075108721404,0.2938235881721911,128.0,,,,,,2034.1066974,136.3218382904087,-257.09917156006503,55.98857520098566,2,20167,2291.205868960065
