learning_rate,gamma,batch_size,tau,buffer_size,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,epilen_ratio
0.0024982836068047,0.8962905341529952,256,0.0081550676935083,10000,511.63371165,22.843336841591743,-580.2353001828538,2.4872280362023926,-1091.869011832854,1.0
0.0002500670643133,0.9684544859487872,128,0.0087088122794268,10000,2782.54179435,147.2726500042883,-313.1779694462025,89.22573883170885,-3095.719763796202,1.0
0.0003051956403844,0.969764197643029,128,0.0070670645306491,10000,3024.55199945,121.30661032910888,-484.0499104798211,34.56240909670861,-3508.601909929821,1.0
0.003063158041383,0.95402221484745,256,0.0058565366243414,1000000,2234.7318511,392.2443540130995,-577.5836031181025,13.176978968714089,-2812.3154542181023,1.0
0.000178220319163,0.994694417774748,128,0.0081988030750261,100000,1947.18279965,98.2325608680436,-333.865607346638,66.26899778480373,-2281.0484069966383,1.0
0.0050935292189691,0.831095002182379,64,0.0074214067663042,10000,-597.16413075,0.7995767228217082,-604.0614052274381,7.220249755368569,-6.897274477438032,1.0
0.0017216240193581,0.8387462555674827,64,0.0070748817631108,1000000,727.9723410500001,410.55099800389576,-446.08992010358486,49.79488169441711,-1174.062261153585,1.0
0.0022613964914606,0.8623001081373198,256,0.0063346977091355,100000,1082.03880695,95.54250482584705,-237.72620045109835,83.1980819524406,-1319.7650074010985,1.0
0.0093291346156711,0.8182341477057153,128,0.0062342718625975,1000000,-601.7844149,0.8738113756808107,-604.1252345691319,5.816157999812914,-2.340819669131861,1.0
0.0003200962683576,0.9278637600355856,128,0.0099380781335367,10000,2215.90019765,568.5989664427606,-135.70198848132023,153.66333197732092,-2351.60218613132,1.0
0.0001325738959557,0.8408045599772973,64,0.0071379690939041,1000000,430.5902157,33.079224843496526,-286.0874796032448,91.6259384304186,-716.6776953032447,1.0
0.0026203501472945,0.904433009038788,128,0.0073308167429521,10000,1504.0248427,509.75524103040567,-489.6541630769752,16.43786890056679,-1993.6790057769751,1.0
0.0005962713576162,0.9221993315978388,64,0.0078241653570692,10000,2703.1472769,998.3687478481218,-176.42856404709318,125.42509050440246,-2879.575840947093,1.0
0.0015648020784805,0.8167105992217277,128,0.0078604000505997,10000,405.53313505000006,651.1221216957138,-277.23978995681284,82.187489725935,-682.7729250068129,1.0
0.0001321827288372,0.8601717152295402,256,0.0050834699211681,10000,2607.4832854500005,104.23710748098308,-417.2240952260472,44.54241233862509,-3024.707380676048,1.0
0.0062328203695022,0.8973629528232878,64,0.0071317363019704,10000,-596.2102903499999,0.9345863969923422,-588.3247345343291,5.216535998214229,7.885555815670841,1.0
0.0047739638599627,0.9461598278496012,128,0.0072744640115593,100000,-600.9724745,0.809582489682205,-596.2510531125212,5.714383696868723,4.721421387478813,1.0
0.0071258807621334,0.8651067686600221,128,0.0053901228516708,100000,-597.4534248,0.8401591682847651,-603.8396671751834,17.03175862667053,-6.3862423751834285,1.0
0.000318908262927,0.8265020070545036,128,0.0067681333070259,1000000,1021.33897975,100.15581725222005,-511.3348406503559,20.604494657859625,-1532.673820400356,1.0
0.0035527580900874,0.965098252345438,256,0.0073040329727674,1000000,1217.97611545,96.29452394509288,-547.763314524475,29.127824126691657,-1765.7394299744751,1.0
0.0003236680098002,0.8104038983266431,128,0.0096445734222578,100000,839.7024023,196.7965532488905,-191.50420369311468,42.87839437564115,-1031.2066059931146,1.0
0.0001195239048598,0.8659002180888982,64,0.0066842271192064,1000000,860.8041741499999,774.7032621706531,-126.43575441781503,52.93501144247405,-987.2399285678148,1.0
0.0007084752514457,0.8658798617979542,256,0.0073859873283612,1000000,853.10786365,70.11269869794077,-403.72775555787086,56.56958154533133,-1256.8356192078709,1.0
0.0007362186058791,0.8805716644983536,64,0.0076416072628966,10000,665.3513248,687.4995409864977,-481.69055214595465,41.6533235184992,-1147.0418769459548,1.0
0.0001522167204179,0.9919831634540364,64,0.0089282350447863,10000,3340.9775501000004,141.2410716218734,-504.30415161864295,47.229820429926136,-3845.281701718644,1.0
0.0002173244341071,0.9797104973399668,256,0.0079245981691969,10000,2948.0867989500007,450.1565845433551,-401.2185090428328,12.250811512883748,-3349.3053079928336,1.0
0.0006031199052711,0.8632346003564472,256,0.0060802325201951,1000000,895.4944307999998,43.54842534395244,-400.0364633671008,78.68637797882177,-1295.5308941671003,1.0
0.007347191005259,0.8712847623918328,64,0.00525074394304,1000000,-600.8810059,0.6999732630557407,-611.610344670678,7.100726594370845,-10.729338770678057,1.0
0.0001513252836296,0.921440001026858,64,0.0056982120468665,10000,2638.18023595,97.79671574334554,-262.5574414478158,89.79708804926358,-2900.737677397816,1.0
0.0042239785915234,0.9834812921026466,128,0.0060235993902043,1000000,-597.9453824,1.1273462506634488,-602.7260924645612,4.749910955044706,-4.780710064561276,1.0
0.0014540351334555,0.9504767180521072,256,0.0071180663520695,1000000,1641.5184552000003,1143.3438254154212,-565.191883740099,93.1414537351402,-2206.710338940099,1.0
0.0028063892956316,0.8099831112068131,256,0.0099009105802602,100000,1458.92640385,56.95125280828169,-446.4051746547077,24.25829047485357,-1905.331578504708,1.0
0.0002737268949848,0.863784227246307,64,0.0099551986201217,100000,492.9698374000001,355.45550918474265,-407.6668848751368,59.03960751103536,-900.6367222751369,1.0
0.0005884669656775,0.8889851245287691,64,0.0088596687937302,10000,236.6929675,257.0408432274256,-544.6594149372016,17.11643336666046,-781.3523824372016,1.0
0.0004370932159342,0.8785212795707042,256,0.008279157584341,10000,550.65959245,69.10392446467374,-371.8627483231092,57.02385419432245,-922.5223407731092,1.0
0.0053885708182849,0.8940678153729906,64,0.006979174344162,100000,-598.2071455500002,1.215255050513048,-594.6928268739372,13.137310728363222,3.5143186760629987,1.0
0.0002161026823073,0.9702098000516765,256,0.0083432646440932,10000,1475.918423,32.00406293724233,-675.3609480342478,47.31470861803636,-2151.279371034248,1.0
0.0002641579610894,0.8205898769043093,256,0.0090299797288809,10000,752.8996845499998,116.18403337384422,-258.27382273532567,46.61365738981858,-1011.1735072853256,1.0
0.0003680180531252,0.8817990908442024,128,0.0063187504038173,1000000,646.6562373500001,64.19513612037406,-376.85118672043626,105.2350918635818,-1023.5074240704364,1.0
0.0005033678455074,0.9918654081961964,128,0.0074249223101795,10000,2337.92728185,486.44420211445225,-514.1108798244584,18.254331735388224,-2852.038161674458,1.0
0.0002028966984777,0.9939997811288463,128,0.0076027633954475,10000,1154.9262525,10.190862802743537,-593.9466827931421,4.782378609582482,-1748.872935293142,1.0
0.0004965393227632,0.9819181994765032,256,0.0084667122823525,10000,1683.4207677500003,421.4833007817158,-485.9969350999687,103.03966071721445,-2169.417702849969,1.0
0.0057150182575451,0.9119396207354618,128,0.0099897343641629,1000000,-408.1394273,288.5645236494302,-651.383790938629,37.375931927407066,-243.244363638629,1.0
0.0004966323811845,0.9357658375014372,128,0.008973397850121,1000000,3247.9464765,574.6700414715455,-348.0139529044092,73.18805685968287,-3595.960429404409,1.0
0.0018182645590549,0.8117888546908557,64,0.0080762230377486,1000000,1177.0238366500002,87.30637800960406,-203.3578361201864,96.14076908954456,-1380.3816727701867,1.0
0.0002866784506124,0.9884978167249469,64,0.0087589690404795,10000,2265.9159606500007,693.9532679503593,232.8004132836535,205.06565638574008,-2033.115547366347,1.0
0.0005095757796964,0.9350073927683904,64,0.0098201974873168,1000000,879.3225798000001,49.359570810671066,-329.1125189499759,54.38619246559719,-1208.435098749976,1.0
0.0007434432583625,0.8356235078836076,256,0.0062598679570548,10000,88.88989369999999,256.24214882532374,-474.1548562469136,30.71102028220456,-563.0447499469135,1.0
0.0001868224522203,0.8268757329445241,256,0.0086962890665965,100000,1093.24422025,71.97802896158805,-143.59423594203582,91.46439514487123,-1236.8384561920357,1.0
0.0092115093900117,0.820648912751147,128,0.0055646904001328,1000000,-598.45609255,0.8259237906452754,-590.0634630964254,14.076933856587464,8.392629453574614,1.0
0.0011362639654824,0.8689790481739184,64,0.0056285379129147,100000,1270.9152086,55.13079649262272,-241.27450971176503,161.71898858885191,-1512.189718311765,1.0
0.0001104652795574,0.9776235290929584,128,0.0089507828879984,10000,1743.2092204,67.84026307099563,-528.5080695217148,58.22722617587445,-2271.717289921715,1.0
0.0028832194976318,0.8950857734274325,128,0.0075921132381963,100000,2216.11974655,568.0711520640768,-620.9446789449031,119.015028471008,-2837.064425494903,1.0
0.0052700253706534,0.987145336079786,64,0.0065174268729147,1000000,-432.4272204,1.3180678644292334,-657.0962812631217,17.286353625451422,-224.66906086312167,1.0
0.0001291342632819,0.8967831521269592,256,0.008967800850278,10000,1962.36469755,1037.06558390444,-324.92858586604626,86.95417815468095,-2287.2932834160465,1.0
0.0048959974635229,0.852070585322319,256,0.0088170484074706,1000000,-598.8295666500001,1.102594424555165,-607.8595121725346,5.111786738535823,-9.02994552253449,1.0
0.0001165416186093,0.9438991813073266,64,0.0085386198352987,100000,1853.18970575,119.15401169298852,-331.728417930911,27.897502972080044,-2184.918123680911,1.0
0.0033214572744406,0.8865633650689615,64,0.0083505548548742,10000,1305.59632545,64.64991560900677,-504.5846864373022,53.225075542738615,-1810.1810118873025,1.0
0.0006305897228234,0.8550068783666881,64,0.0090701317859293,10000,1269.15336715,351.8025804086049,-308.0588591310399,83.72522913550824,-1577.21222628104,1.0
0.0002214891014061,0.9693237531896154,64,0.0061002967185623,1000000,2352.5188635,771.5771631147924,-454.2119538437794,60.05161270362581,-2806.73081734378,1.0
0.000291954274605,0.9313905120587832,64,0.0053915203800902,10000,3179.0546936499995,164.86754601639063,-482.6387672541101,168.7861813752609,-3661.6934609041095,1.0
0.0065963543845908,0.9368810327336704,256,0.0078333664104652,100000,-602.5100681000001,1.4606147495057342,-615.4522079486866,16.110043120459572,-12.942139848686452,1.0
0.0031839931817947,0.9936204999924612,256,0.0056726026707546,10000,-22.829185450000004,25.596531837315823,-579.1027211934488,21.97469240550091,-556.2735357434489,1.0
0.0013258083403047,0.8064509534909591,256,0.0054823631640515,100000,1246.2091501999998,97.00365074891904,-430.2065509878142,63.41575935809604,-1676.415701187814,1.0
0.0008694542405874,0.8003599767118749,128,0.0063974045833585,10000,713.6704143500001,383.8365253110184,-144.508019029356,21.96911105837363,-858.1784333793561,1.0
0.0049287579730255,0.8067876360662515,64,0.0069264958214655,100000,790.5162338499999,39.71638090980623,-145.49667522034142,47.17920959483864,-936.0129090703414,1.0
0.0015294248655523,0.9037529201197132,64,0.0071351922467467,10000,1364.7393363,411.0779917573412,-576.4708526906325,3.4455225263212554,-1941.2101889906323,1.0
0.0005165173944715,0.8609614868639095,64,0.0094717871004634,100000,817.6438185,557.814521364061,-320.38438607794234,17.187925523404314,-1138.0282045779422,1.0
0.0016950166981391,0.8393981964129783,128,0.0096562295736932,10000,656.2362295,323.6426158331499,-251.4060093654667,159.23283535877988,-907.6422388654668,1.0
0.0011730930356941,0.8031538714812385,256,0.008814706921052,10000,473.55633365000006,71.61348846119435,-327.10728088419194,75.64655606053806,-800.663614534192,1.0
0.0001580990292196,0.8567032193262951,64,0.0065659264083746,1000000,125.89851015,15.307518871984987,-413.6521343182032,59.53496337333184,-539.5506444682032,1.0
0.0002944256657251,0.9419082807391052,256,0.005336000227543,100000,960.74795175,92.622385519383,-457.1601495939187,62.27079157875507,-1417.9081013439186,1.0
0.0001833436961019,0.928886666568927,128,0.0058168248127847,100000,2651.5423519999995,116.01269533888856,147.06841218889167,44.9710590459546,-2504.473939811108,1.0
0.0015643454214649,0.8279697382823188,256,0.007047068928499,10000,303.60435335,153.3815691075764,-382.82684591292417,221.4857284713273,-686.4311992629241,1.0
0.0003133868754794,0.9517118985556436,64,0.0053659799256489,100000,2652.13736155,90.53046130358057,-427.7877872412152,66.94265377640525,-3079.925148791215,1.0
0.0001088460171939,0.8067370745604391,128,0.0085215726211198,1000000,205.06711085,115.96234326017036,-408.60532096417154,24.75493613446223,-613.6724318141715,1.0
0.00037212069147,0.93795372497007,128,0.0095463925737942,1000000,611.2152011000001,351.4619469790607,-195.3406521996252,52.79394999669776,-806.5558532996251,1.0
0.0018926307786335,0.9590050117534084,256,0.0077477635639221,10000,1385.97515685,700.1567620086701,-542.932902066654,46.28874167022349,-1928.9080589166545,1.0
0.0033748102184831,0.946638444204266,128,0.0061455161128873,10000,715.6224963000001,77.50993685013675,-585.5209683049645,5.379489933668513,-1301.1434646049647,1.0
0.0001724353688563,0.8500005790204642,64,0.0087039090944294,1000000,238.1226074,261.0427126014842,192.6305349742046,150.438880549547,-45.49207242579541,1.0
0.0003193023938399,0.8219953242870823,64,0.0085351447799236,1000000,622.0701359499999,25.746446874389893,-113.59115332821416,109.6686366738175,-735.6612892782141,1.0
0.0011109123690103,0.909639126535652,64,0.0055837864040817,100000,2621.2376948,468.3703603425615,-481.17251949856654,48.469880031382125,-3102.410214298566,1.0
0.0014270670590972,0.965721858465982,256,0.0053260028672003,100000,773.410914,203.759204436115,-612.3548149098758,82.21089168128285,-1385.765728909876,1.0
0.0001079455319054,0.9210409604365336,256,0.0083383883838108,1000000,161.55075825,72.39638001990457,-307.297574278522,34.15522125975835,-468.848332528522,1.0
0.000822340672514,0.8574498185647894,128,0.0091998281044451,10000,672.91192805,325.7707178156497,-512.6427905514508,95.78205666762362,-1185.554718601451,1.0
0.0001627097895448,0.947446956044206,256,0.0093171020272828,1000000,2070.62773845,734.503385845317,-164.97191175866809,174.81532928397627,-2235.599650208668,1.0
0.0024406799053411,0.9153258544620814,64,0.0076349407444747,1000000,-469.4867948,69.6469408176423,-579.9950250378067,17.62203394235378,-110.50823023780674,1.0
0.0005284279861177,0.8726479675911543,128,0.0073045413305949,100000,887.0987177500001,222.88305719249925,-311.8900832330484,74.74697992621226,-1198.9888009830486,1.0
0.0014332862092386,0.8111192960443141,128,0.0095921439877072,100000,1250.5437359500002,348.7131230935654,-275.7371167067089,41.34977331281465,-1526.2808526567092,1.0
0.007525083195342,0.9050339996594524,256,0.0076761697081317,10000,-594.1164711999999,0.948442220367764,-592.9169706980698,3.621245216262041,1.1995005019300606,1.0
0.0092302206661339,0.9806612492309462,64,0.0088676964190931,100000,-592.2923579000001,0.845341067344003,-575.0572756907874,2.6451396964456104,17.235082209212692,1.0
0.0003842839613179,0.8452355990956801,64,0.0091850651839583,1000000,380.10056405,729.6386626022909,-325.60831126901047,11.30305669689607,-705.7088753190105,1.0
0.0012405886851324,0.9338255641813062,64,0.0060240043051601,1000000,2755.9646471,891.464211945564,-502.4302933212348,62.87782342209728,-3258.3949404212344,1.0
0.0070609606550046,0.8213946024607259,128,0.0062104890143577,100000,-596.2102903499999,0.9345863969923422,-588.2831094041525,5.216671194482179,7.927180945847454,1.0
0.003615174947505,0.9744036703963408,256,0.0084088359686072,10000,-595.7533386499999,1.2161502509656923,-590.4765572306467,4.451616085834494,5.276781419353256,1.0
0.0009659634089572,0.81695822184358,128,0.0087717856853702,1000000,1146.5495805,51.19357089391699,-336.1753718211883,65.9578914595943,-1482.7249523211883,1.0
0.0009618435995626,0.9320139349840804,256,0.0085780551273653,100000,1190.8932848,77.5113851791961,-486.5151027497438,54.522328909054366,-1677.4083875497438,1.0
0.0001741337392326,0.8945741493444381,256,0.0073744223637658,10000,773.1107256,240.65764180122875,-194.15554455132005,92.00558966191838,-967.26627015132,1.0
0.0011390571787831,0.8713933085556806,64,0.0081195440633428,100000,1231.0357411999998,327.2421174300407,-333.70075554141806,42.87954307311895,-1564.7364967414178,1.0
0.0005576573522742,0.8036217913343018,128,0.0092837893890284,1000000,1450.4689943999997,874.0317748585492,-94.71961903859273,134.44612658950538,-1545.1886134385925,1.0
0.002597329444626,0.824176472959854,128,0.0094319273294647,10000,761.7635994499999,264.33928152114134,-171.4193842387045,182.81094141623024,-933.1829836887044,1.0
0.0016930170856249,0.9851719731682018,128,0.0053508927426524,1000000,2705.4236952,129.50230951651622,-365.46158942924,66.38903953836652,-3070.88528462924,1.0
0.0001419653721496,0.9952716591675296,256,0.0092603378920947,100000,1286.4371215,391.69729658113454,-590.5012694828532,37.37080665208005,-1876.9383909828528,1.0
0.0013837507204615,0.9771890211187466,256,0.0089705576446483,100000,1829.4312309,933.1360285307584,-681.23742591472,85.51717528816337,-2510.66865681472,1.0
0.0008558849666469,0.9521638772275034,128,0.0051647050982474,10000,-49.91526215,117.03087492728864,-366.7970848310185,98.16650045613878,-316.8818226810185,1.0
0.003004866258122,0.8332380409934808,64,0.0058047922307568,1000000,-600.40159905,0.7348704596569602,-596.7979769314873,13.584679368566562,3.6036221185127033,1.0
0.0012657141143846,0.8102965958501126,256,0.0072784831716551,1000000,631.1843172,127.46296061505387,-132.30299252224796,155.11707947262002,-763.487309722248,1.0
0.0046282111522122,0.8905026254584587,128,0.0056750798017149,100000,-596.0295302500001,1.3653677920501046,-591.1892430303269,2.486114799588834,4.8402872196732005,1.0
0.0018247062951326,0.8114592186555231,128,0.0088810780534321,1000000,1456.50173805,52.71425096692132,-303.0706444729236,79.12092201245385,-1759.5723825229238,1.0
0.0008235579399017,0.9575985972597733,128,0.009218849611321,1000000,2012.9828704000004,1033.9197268492549,-425.1735050548533,165.69357256579747,-2438.156375454854,1.0
0.0068277717381339,0.9194168232361832,64,0.0055393500876593,10000,1827.90761075,69.87195979442059,-481.71987394127865,11.846544117108,-2309.627484691279,1.0
0.0016030325198916,0.8132877070742379,64,0.0081357750409892,100000,504.48362605,213.42305124983764,-219.3567058535365,142.89980541646477,-723.8403319035365,1.0
0.0024673182371402,0.8434399430658316,256,0.0076395663759739,10000,-597.9574302,1.0389221458263609,-599.9388306904905,8.519543036259675,-1.9814004904905005,1.0
0.003177035533379,0.8397090206759081,128,0.0082532208585512,100000,1303.2668899,20.3532356712086,-303.6795996927132,102.66391730591025,-1606.9464895927133,1.0
0.006123024707812,0.9047114490211235,64,0.0090544576690968,1000000,-597.69794525,0.7436863414560512,-589.3662326976598,4.215261750997448,8.33171255234015,1.0
0.0042845746608378,0.8068782391120208,128,0.0050600708231347,10000,-600.2606764,0.8620893575113491,-591.6442556337861,3.680746830391625,8.616420766213878,1.0
0.0005739791058389,0.8298220045617334,128,0.0067742657934737,10000,235.75729005,84.43233877618832,-360.60953185823234,82.06535115735379,-596.3668219082324,1.0
0.0001331205862549,0.8858026726276871,64,0.0051179436019918,10000,788.9354634,15.742449004150007,-107.98222743364876,80.56850054324175,-896.9176908336487,1.0
0.0009169271888508,0.9356672495331186,256,0.0087166250448235,10000,222.6223892,211.5244618586444,-457.5251211362025,52.4958106005112,-680.1475103362025,1.0
0.0001864221208856,0.8155598212864591,128,0.008462469580565,100000,1022.6006558,66.64280176992816,-367.8202940174182,77.11119368959287,-1390.4209498174182,1.0
0.0003060000491522,0.9680851468785148,64,0.0057155595145526,1000000,712.5712985499999,90.1832304973487,-415.767338406228,70.6990511015507,-1128.338636956228,1.0
0.0021697302571501,0.9653879155253896,128,0.0071532081518712,1000000,581.8106348,269.39265398621046,-593.382848561983,19.17090601308149,-1175.193483361983,1.0
0.0026403275760314,0.8730838647782234,64,0.0057853005441041,10000,393.7239016,14.136866213760875,-577.4969424834941,5.004402279343913,-971.220844083494,1.0
0.0009683040226821,0.9018022390886103,64,0.0076487038946769,1000000,832.2252711500001,24.98453974119969,-264.2391777790882,97.41606467787297,-1096.4644489290883,1.0
0.0010467073069701,0.8576536925778244,256,0.0097536120172618,10000,243.71978365,163.10777874296676,-369.1787393643657,44.02218198682227,-612.8985230143658,1.0
0.0053282695054131,0.8971340977853225,64,0.0081301541925527,1000000,-597.6637593,0.663867648824077,-590.1298770843947,4.315647108419641,7.533882215605331,1.0
0.0009726680558347,0.8680507817131364,64,0.00587682864653,100000,3260.8538085499995,830.6419477578266,-264.5930654977996,27.980805283546367,-3525.446874047799,1.0
0.002579705787178,0.8437021784699311,128,0.0080385063823246,1000000,821.2287984500001,143.30750424029196,-248.39222082979904,146.87781706748643,-1069.6210192797992,1.0
0.0003642505105617,0.8957804354229462,128,0.0073895238521881,100000,694.17883385,94.31552424528486,-361.1200856264128,24.30851778380441,-1055.2989194764127,1.0
0.001348881298284,0.9090847872250866,128,0.0061122673928343,1000000,3102.7124157,195.78247509975,-452.7545701306932,161.6139306443009,-3555.466985830693,1.0
0.0016032630934254,0.8044819991622393,128,0.0099530302318253,10000,1307.58893545,69.01374404382915,-116.38149445560134,75.22376697508638,-1423.9704299056011,1.0
0.0037014335983589,0.811243157793887,128,0.0050761433206391,100000,342.74289280000005,690.9308377846279,-472.1318733624532,187.0499781390537,-814.8747661624532,1.0
0.0022559385116189,0.8806675806569535,256,0.0061215078921558,100000,3734.775541299999,1043.750008890604,-340.58949491525493,77.96554281585085,-4075.365036215254,1.0
0.0018881668753713,0.9050639224947312,256,0.0073748521035022,10000,305.4643344,94.50833102872257,-560.4857381574359,18.55013455575744,-865.9500725574359,1.0
0.0001253716157768,0.82453331842445,256,0.0075058634846051,1000000,593.1408989,63.931802555227485,-48.75612317743746,291.9522925863403,-641.8970220774374,1.0
0.0032989948504868,0.98364352141026,128,0.0081058180585526,10000,1084.64913905,25.303033767917285,-528.4565802199025,8.89609078276069,-1613.1057192699027,1.0
0.0087584934699709,0.8617916270779031,64,0.0096599285821771,100000,-594.31397435,1.6436552752155538,-581.4464413333219,23.10947533711877,12.867533016678069,1.0
0.0016036380378042,0.9712450965638756,64,0.005767867902876,10000,1802.04194805,82.9777097389769,-341.85400423065346,102.16697619971174,-2143.895952280653,1.0
0.0001294741227647,0.8681362853953,128,0.0079370736445291,1000000,2340.76311285,873.9502526316676,-289.71079425465484,101.2543276632744,-2630.473907104655,1.0
0.0007199640986919,0.9354918961516429,128,0.0050115602560704,1000000,3287.9510639,854.3877402601381,-510.1860136882904,81.85106863102094,-3798.1370775882906,1.0
0.0086935717020811,0.9844406353335304,128,0.0056674111867686,10000,-592.8760288000001,2.456064484964256,-588.4890051255018,7.196347487449268,4.387023674498323,1.0
0.005315509712204,0.8051032971556575,256,0.006112709361133,1000000,-596.2526605999999,0.944428904108526,-591.1614495230257,2.60698965377273,5.0912110769742185,1.0
0.0001572969296482,0.8068442055101298,128,0.006706373888599,10000,293.73840405,21.685294787833627,-169.24419744340702,34.38465341821902,-462.98260149340695,1.0
0.0001079499680822,0.9158905397305585,64,0.0057384765070126,1000000,1946.22865205,209.5540335919728,-282.7873281065721,40.02931129417082,-2229.0159801565724,1.0
0.0026818773248042,0.8052838786063282,128,0.0082665949650689,10000,-195.48788835,1.9967954680593432,-210.1802605138342,2.348324989420344,-14.692372163834191,1.0
0.0001497765149774,0.8340825934471139,128,0.0092844680570247,10000,415.8494922,133.51011520390276,-128.5552135076432,73.55344221389744,-544.4047057076432,1.0
0.0022164905087926,0.8750138105001314,256,0.0055378859992901,1000000,863.8558353499999,99.12541422121816,-99.28014836955518,120.49119997826465,-963.135983719555,1.0
0.0087957084633378,0.8102702857934945,64,0.0098689659537802,1000000,-592.3997558,1.4400170996990105,-577.3213103849878,10.575188551651104,15.078445415012196,1.0
0.0027204681688985,0.9771245127059996,64,0.0073313884580905,10000,-603.1070675999999,0.9961090653527102,-599.3704822593136,10.2309938410671,3.7365853406863607,1.0
0.0034297563266867,0.906548857649946,256,0.0061136029290628,1000000,1198.57490455,369.6749438146245,-344.4839977794196,78.0498961552253,-1543.0589023294197,1.0
0.0021958377636622,0.8125490089617126,128,0.0066123666638677,1000000,1412.8745764,57.30057484300804,-146.60194193039192,66.28462131087326,-1559.476518330392,1.0
0.0009144696035464,0.8992017856584035,64,0.0053365203679178,10000,1403.41939575,521.228691784522,-108.5093533798979,147.60603955512053,-1511.9287491298978,1.0
0.0016500851463769,0.8310763444068013,128,0.0091382257791315,1000000,1701.9520970500002,823.5176008352261,-273.8821985946775,142.37358820927508,-1975.8342956446777,1.0
0.0011504608838064,0.9046531508586536,256,0.0066771530291125,1000000,855.9880939499999,205.1474691828619,-397.32596205031706,43.584408334040965,-1253.314056000317,1.0
0.0072039681905371,0.8603379968359478,64,0.0059763557369794,1000000,-595.87034875,1.0810262361209744,-574.0985521078007,3.4471965136177576,21.77179664219921,1.0
0.0047685606826357,0.8160934497847311,256,0.0081764211242901,100000,-591.6814807999999,1.1573186818297023,-575.2426521012458,4.860143482034084,16.43882869875415,1.0
0.0004020307204996,0.9223321707584756,256,0.0057872358303619,1000000,815.9688849000001,137.6166953460628,-330.34048250991,25.171522535228046,-1146.30936740991,1.0
0.0009323690002136,0.975753258764312,128,0.0087159875028773,100000,2558.9821499,102.9596358936225,-455.0434547416833,48.881258297271856,-3014.0256046416835,1.0
0.0049881235441409,0.867980252824868,256,0.0080194822155334,100000,-593.46485535,1.6806696126906695,-575.6386670736678,11.39647709465221,17.826188276332232,1.0
0.0001717191583239,0.8699103573210539,128,0.0078584058413361,10000,362.51764595,48.57250423223806,-379.0180646257242,6.558053659574123,-741.5357105757241,1.0
0.0076761539548401,0.8748939728615829,128,0.0073808701053505,10000,-592.9860604,1.083956364405713,-596.3741030898876,14.896750756468917,-3.388042689887584,1.0
0.0002398004975317,0.9556516116083288,128,0.0062022135082337,100000,674.63177045,345.17515690844743,-280.7633130474334,65.4637699830931,-955.3950834974336,1.0
0.0037891442771527,0.9985680877755831,128,0.0059959678038288,1000000,24.198007449999995,117.16939497638457,-600.6419951407704,8.458604420590738,-624.8400025907704,1.0
0.0057685807455877,0.852723289204142,128,0.009128891741819,1000000,-599.6383431500001,0.7191739573673598,-592.6402742223697,14.149854618908682,6.9980689276303565,1.0
0.0001190397089165,0.9626024052147082,128,0.0075140476645422,10000,1805.42905775,56.45448316845838,-588.9590922356554,157.57670193554785,-2394.388149985655,1.0
0.0020304161903887,0.8037480649200665,256,0.0088257027593848,1000000,1320.92999985,74.89158960495573,-283.5278392293956,58.43708078114112,-1604.4578390793956,1.0
0.0013516929580304,0.8732567972089815,128,0.0064140957332517,1000000,1256.08502825,382.957907093025,-354.4173296221379,95.7469636479138,-1610.502357872138,1.0
0.0001118598754544,0.9588032198799225,256,0.0087487795367323,1000000,-119.52342795,106.6445994849568,-404.369251670473,49.303155923463954,-284.84582372047305,1.0
0.0016248994544033,0.8487487649280343,64,0.0068031837353219,10000,1478.1726141,73.42081564639705,-577.7599299383983,26.639070731382915,-2055.932544038398,1.0
0.007001018021315,0.8438514529885471,256,0.0064546514792897,1000000,1375.1930731,48.30338335381325,-263.09596823130266,73.21810605977154,-1638.2890413313023,1.0
0.0015666779238208,0.8902402797907791,64,0.0054709709889191,10000,1284.6723650999998,80.84155195696023,-396.8095432954325,55.36000351213387,-1681.481908395432,1.0
0.0004275211479991,0.88352439943802,64,0.0086086057450008,1000000,959.7296279,278.5008740715463,-322.8652683935594,22.19278379962052,-1282.5948962935595,1.0
0.0002009019364888,0.8625315978174053,64,0.0083247796963599,100000,422.8239515,362.5501371731332,-271.574653043567,46.90838777506119,-694.398604543567,1.0
0.0023210153924313,0.914233906495848,64,0.0057553195138721,10000,-596.4824587,1.4313244982238216,-590.4975722094648,3.6874756630894656,5.984886490535246,1.0
0.0002119866616053,0.8382582968616554,128,0.0058093845965579,100000,2549.7702930000005,698.6407174450397,-390.4235960807011,22.89915196583157,-2940.1938890807014,1.0
0.0031354874744203,0.9490308195183096,64,0.0058965817058791,1000000,912.8200225,20.13741303150304,-519.5356762129231,30.6015346705346,-1432.3556987129232,1.0
0.0002696591198749,0.9334106112265368,256,0.006118533575565,10000,740.5923564000001,363.4545591881191,-434.35363622748594,60.83339174570232,-1174.945992627486,1.0
0.0028836482180075,0.9766491553473472,256,0.0097643472391359,100000,-604.73957905,1.937667270808239,-640.6825229720213,10.42658615005164,-35.9429439220213,1.0
0.0063320194227622,0.9230375766581282,256,0.0079957892969865,10000,888.0647928000001,226.15129206276785,-381.8507306373375,125.91763913101651,-1269.9155234373377,1.0
