learning_rate,gamma,batch_size,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,epilen_ratio
0.0004288453394196,0.8855117042858333,64,0.0089549326192511,0.1973712843094721,1074.5269378499995,16.393882364072255,-54.89580441330327,24.405957940556647,-1129.422742263303,1.0
0.0013918507926519,0.992119566223021,64,0.0077216957139213,0.4176581823558704,704.65860865,7.811174391054819,-21.38618470600732,18.974568086431443,-726.0447933560073,1.0
0.0005324345787454,0.8669506333358711,128,0.0088311984880357,0.5440005594930477,17.007386150000002,18.15310132033345,-4.981893490754009,13.979313022487958,-21.989279640754013,1.0
0.0001454838319959,0.9181076080850652,256,0.0054741633658337,0.2607219243039226,109.07772165,159.2083728761345,-123.05617959220908,74.35599731198157,-232.13390124220905,1.0
0.0006109675135022,0.9578024530596236,64,0.0063438029302646,0.4206190577002348,338.47394035,180.1138278692991,-70.53514937289874,27.59454905069573,-409.0090897228987,1.0
0.0064031629334654,0.8392959833615252,256,0.0077902007399903,0.7684340086437584,-14.812850300000004,9.440418212021108,16.48434023984951,12.414277419000683,31.29719053984951,1.0
0.0005414304122303,0.9089129204479272,64,0.0088156418056624,0.4920535341260191,26.2232734,1.9814585289711315,-37.475184010873726,10.554976633534084,-63.69845741087373,1.0
0.0024787931554512,0.916001706341352,128,0.009413753549491,0.3278160365050342,751.8158492499999,5.396245884986505,-120.80563870370824,55.96877314082754,-872.6214879537082,1.0
0.0001089737619151,0.8061284563090617,64,0.0093062064883126,0.1202755175624791,902.5759619,15.670442103367805,-93.03618884752942,23.194247838308776,-995.6121507475294,1.0
0.0001252437579887,0.8284468361885794,128,0.009823269625373,0.1562939447455121,558.5966955,63.52938469633745,-94.65390790016971,20.90726801823419,-653.2506034001698,1.0
0.0007404997121181,0.8850378002046222,128,0.008471230948924,0.7919966823746043,-5.810571449999999,10.986783179282648,-5.681275352840021,8.043075253365418,0.1292960971599788,1.0
0.0010428414000779,0.8919802655770078,64,0.0051025522377999,0.4118789801049362,-8.13445,1.2426584116659736,-72.3865342657181,12.1610544005855,-64.2520842657181,1.0
0.0080900273980417,0.9274151222452652,64,0.0093332907153034,0.1899763525323756,1150.2331298499998,19.539760049209228,-60.121155545074544,45.40665701612979,-1210.3542853950744,1.0
0.0005208795599923,0.842110375042601,64,0.0054975262700875,0.6568346633101748,0.9257275499999998,9.39779639916779,9.007256772417168,7.927221658270981,8.081529222417169,1.0
0.0006794666466787,0.9290662413240088,256,0.0054007028876644,0.9852539013504532,-2.96252635,7.366967238926826,-4.737696736764519,13.778334233431076,-1.7751703867645192,1.0
0.0096034258146378,0.8653785229416632,64,0.0057866476654227,0.7481011849226049,-1.2346125,0.6236930424696511,-0.0159132866968384,7.25068510749286,1.218699213303161,1.0
0.0018587537473046,0.8160728513582637,64,0.0093765861348594,0.1202303129730541,1354.1715814000002,19.835831444862407,-3.59440864532844,4.6532968295681325,-1357.7659900453286,1.0
0.0003309023391465,0.8323066584735344,256,0.0094186800057329,0.6269719827609361,-4.579557799999999,12.81081919133322,-0.2416087884611215,6.139434143155142,4.3379490115388775,1.0
0.000311313660712,0.9188613944853532,64,0.0070381484934995,0.5669986939153772,-5.501021400000001,1.6492998675722197,-12.309050959636808,5.245644104187033,-6.808029559636806,1.0
0.0009028007599949,0.9659386425445824,128,0.0087683826942589,0.6328480295326661,33.0472557,44.72525138603464,-44.62386338772048,23.521884800441583,-77.67111908772048,1.0
0.0046177204061254,0.8036145858619955,256,0.0087452824939271,0.6250873571952225,-19.924678050000004,9.133083314870731,9.513713517738324,17.742305770802833,29.43839156773833,1.0
0.0001129418883245,0.9084004647048372,64,0.0077379391192751,0.7155420292240573,-8.596530949999998,16.35869160050327,11.189041579873248,9.676017588505172,19.78557252987325,1.0
0.0005171146443557,0.81348011405751,64,0.0057962792568754,0.1540313815054848,1045.63708265,14.359361231471322,-55.35715155696751,19.51403137677256,-1100.9942342069671,1.0
0.0001836163105396,0.9241718210565544,128,0.0054791645289586,0.1422672433634282,1223.20336135,30.748420213677136,-132.09550462890766,43.47767820435109,-1355.2988659789078,1.0
0.0030019925030289,0.9126632737718324,128,0.0093304540128611,0.6110163023222563,11.8270585,18.08877860284632,-35.10686461924597,20.68820420592405,-46.93392311924597,1.0
0.0001543607138231,0.8831187720039784,64,0.0055011370089166,0.7980342648684247,-8.493666,18.754816634468472,9.245063400457363,5.362769134172317,17.738729400457366,1.0
0.0012762297341542,0.9968580062971062,128,0.0072776943867146,0.3193396141863501,1427.1461891,18.918585887070883,-22.358536412917875,18.03774738495412,-1449.504725512918,1.0
0.0031398969474845,0.9227091223924926,128,0.0070860229693129,0.9497607893154384,2.300506700000001,8.554546089702598,-12.620388300400007,19.20062648885776,-14.920895000400009,1.0
0.0080680231211852,0.8968407140603306,128,0.0074968070938629,0.3438878403636458,28.391209600000003,1.3666091820782342,-55.890261737848775,24.890333793270976,-84.28147133784879,1.0
0.001193194048491,0.9205944365264376,128,0.0053010830498061,0.7530486551371783,0.16754575,1.5477115603066638,-7.654068199072208,13.66297321110983,-7.821613949072208,1.0
0.0002800381520325,0.841276562099812,256,0.0082756057950746,0.1891773470591335,902.66074015,14.907704851254769,-43.86381558583962,21.758760868814456,-946.5245557358396,1.0
0.000419844204192,0.9513502926461852,128,0.0096373293697442,0.4135105497863901,117.89084479999995,96.47854578542028,-34.34384059377662,4.327509178911813,-152.2346853937766,1.0
0.0016065599580583,0.9898412223311092,64,0.0091090175914295,0.2769759984237928,1491.4520916,17.937345905446822,-73.7411459503528,32.03198126726962,-1565.1932375503527,1.0
0.0011496544562248,0.8441265537883872,64,0.0056484292102657,0.6533800470583389,-1.75818865,13.713370507748651,-4.724391360413574,11.84232096050182,-2.966202710413574,1.0
0.0064120285891477,0.9378030500996084,128,0.0050756400047109,0.7220886102486124,-3.3450079,0.4317277518957867,12.785497141281576,7.303938241649277,16.130505041281577,1.0
0.0009173916037334,0.9622667219291904,64,0.0073533763405385,0.4417505207707307,335.75120695000004,27.910305351253754,-109.32402292296176,20.14291037597929,-445.0752298729618,1.0
0.0001791957775326,0.8888517660757324,256,0.0094403666501242,0.5696558389919334,-3.5209990500000004,3.0771267004601306,-8.309632928507563,4.800843867167417,-4.788633878507563,1.0
0.0005348735301951,0.9161635588036722,64,0.0051459605425545,0.3001277200345885,751.0049342,8.058396977640017,-37.97314993571526,9.724193834569297,-788.9780841357152,1.0
0.0002838516200498,0.8263241633952892,256,0.007625995079456,0.9478466960877078,-8.5897512,0.662157254548842,-0.918721869361616,6.843057578537764,7.671029330638384,1.0
0.0095477129015588,0.8595349352964067,64,0.0078098601317374,0.1611281255842513,998.7913399,14.482528537084464,-166.22079737771418,57.10141746387716,-1165.0121372777144,1.0
0.0002937248272145,0.9483487444463335,128,0.0097498359721281,0.1318889428015757,1375.7891498499998,20.63097856272142,-106.97577884217316,101.84200700262932,-1482.764928692173,1.0
0.000162741803633,0.8192433306306258,64,0.00727750189238,0.1559027815952965,-88.28297554999999,1.5613058245784026,-39.39296347973832,15.978420308738222,48.89001207026167,1.0
0.0001126218566793,0.8388964342209584,256,0.0087364560585897,0.686906859743353,-20.5724922,11.8164226110009,8.702799934224094,15.809991450309104,29.275292134224088,1.0
0.0009567724562776,0.8101073173504747,128,0.0098477751779261,0.5764601225400231,3.748758150000001,1.2818262847738875,-1.4301419013470875,2.452518762821293,-5.178900051347088,1.0
0.0002547872715574,0.9057683688690916,128,0.0061340665103241,0.1052937019568082,1272.4831677999998,30.79066309910376,-122.81774190984144,36.92078305589079,-1395.300909709841,1.0
0.0005467496903778,0.9474165756164064,128,0.0062069426717919,0.3842941560936281,34.82723155,5.929464780893849,-24.541250724717976,10.251944950169012,-59.36848227471798,1.0
0.0003931720092479,0.8480285930304293,256,0.0076661159592881,0.8577028913172066,-5.7664195,0.9958271452936752,5.476925186099834,13.593124824059396,11.243344686099832,1.0
0.0074782660420034,0.981413387743932,64,0.0098049246970411,0.647943986019453,-17.61470505,0.5809272094196031,-2.8831015726009355,2.6708565699913867,14.731603477399066,1.0
0.0003205414343793,0.8467960928289311,64,0.0061172971414964,0.7268310935095339,-9.3920259,5.811157936847974,1.0493695386248874,8.156251412961524,10.441395438624888,1.0
0.0009315703234799,0.8525945121576524,64,0.0059890169980953,0.703026433149973,-8.63827475,14.100135833108329,0.347768258592987,3.055031750552962,8.986043008592988,1.0
0.0001158335522987,0.8007975125180814,256,0.0094986954305153,0.4882116498728454,4.63836285,1.573535308652471,10.856399763427248,10.310113920941571,6.218036913427248,1.0
0.0007356334167624,0.9092961732685516,64,0.0061480112297854,0.6163691044335183,6.646432050000001,10.60269787017656,-35.87306817504096,18.470618637326123,-42.51950022504096,1.0
0.0001077384606566,0.9198599866569888,64,0.0082899589074701,0.1414929041379694,794.40107115,20.441338899436342,-103.847780032421,6.954594633063276,-898.248851182421,1.0
0.0042791063090609,0.9489125932328976,128,0.0084602797470039,0.892288514774413,4.52339765,0.9652975723241656,-12.73210943108388,7.331838671083903,-17.25550708108388,1.0
0.0001024773095415,0.8307378565010064,128,0.0050772965964423,0.8056598065338174,-14.7137541,0.8461582234819265,13.325252526715088,4.1954924339690045,28.03900662671509,1.0
0.0002004629983222,0.8041381292509973,64,0.0093679756117526,0.1774512014099133,487.8472006999999,225.31236832452728,-26.949459280777045,15.20952128975525,-514.796659980777,1.0
0.0034694472265524,0.8906112926932247,128,0.0099091072814252,0.516889720831246,26.4535113,0.9495457521483152,-0.6512874506050139,9.83472023285749,-27.104798750605017,1.0
0.0023774895455463,0.9971198642356656,128,0.0071797747306843,0.2076587998087823,1835.76696465,25.394288967622018,-288.39119293395487,61.08800971662173,-2124.158157583954,1.0
0.0010870782451822,0.8374891167620298,128,0.0063460711909136,0.592117745931043,-1.0586588,5.800115589727136,-2.132024663190532,10.354416565239084,-1.073365863190532,1.0
0.0001042967125918,0.803087192099801,256,0.0067315626161255,0.5771121010923349,-12.6191927,11.121912727239453,6.718406745478387,5.115773240131932,19.337599445478386,1.0
0.0001447374758958,0.8437918624156431,128,0.0075580600326418,0.7052785768575991,-16.84064035,8.881024716101308,5.562626819749494,15.821605558263624,22.40326716974949,1.0
0.00179726149402,0.9347719261919926,64,0.0053414018158855,0.2019283777601014,1478.1974208499998,35.92244144209645,-50.77017690533248,81.83624146407118,-1528.9675977553322,1.0
0.0010989007623974,0.886752801117378,64,0.0092322648850597,0.6700939546118891,1.3181264499999998,1.8320314635624435,-2.5601500808854327,10.149020489600796,-3.878276530885433,1.0
0.0001690670615623,0.8091289200416582,256,0.0050859607169419,0.2389916281626916,18.4454564,1.77260327656028,-25.39634792465949,5.84217832705653,-43.84180432465949,1.0
0.0089443609000555,0.9470631469518472,256,0.0076877538812611,0.6509397758383059,-4.526849499999999,0.7144824953073029,12.424355286768671,8.603110015724754,16.95120478676867,1.0
0.0001294836768538,0.9226285347078172,64,0.0099986009906055,0.9649383291347254,-13.6469923,0.8805171058397502,-4.341917264836956,10.419752049734864,9.305075035163044,1.0
0.0062270043334654,0.9428735795806664,64,0.0073375043878355,0.3393164427109529,135.36463529999995,39.29988773619648,-34.53358852402744,25.90717325092041,-169.8982238240274,1.0
0.00068356688267,0.8860911674832576,256,0.0093638132380614,0.8790693773908463,-0.6988349000000001,7.116992727631888,-0.8598362897362677,14.186960405105856,-0.1610013897362675,1.0
0.0020442611463254,0.9521492354986112,256,0.0073847924715183,0.474768316033562,403.0998604,2.9246171349761254,-26.35331120640621,18.086824294045897,-429.4531716064062,1.0
0.0004152127917023,0.94758912750443,64,0.0059021189173911,0.4140887506239219,29.40586235,2.335891472893342,-22.32130132162274,16.704122760110845,-51.72716367162274,1.0
0.0005006911297117,0.9896048643386354,256,0.0077918991829279,0.8839372433604523,7.994616699999999,1.5496769672126545,-31.68975518035004,19.17872803135629,-39.68437188035004,1.0
0.0090020758121898,0.9594768833807638,64,0.0053445885673724,0.4602619580767351,-14.112005450000002,0.5918843706271076,-2.4282938237709457,10.221167293201464,11.683711626229057,1.0
0.0038531482129662,0.80912674640093,256,0.007666705373433,0.1446843587356401,34.52663324999999,383.7066354521262,-18.74633886317606,12.593601508939546,-53.27297211317605,1.0
0.0019578378605813,0.9620600187480282,256,0.009227033852578,0.9583050107897348,6.52555265,0.8626357318961622,-9.653521403827472,14.352290608479816,-16.17907405382747,1.0
0.0001915316954,0.9917053131158734,128,0.0084248019673907,0.1621429050689996,3065.46059335,42.52644956006471,-123.01417801311749,113.6823298253724,-3188.4747713631177,1.0
0.0035583196486823,0.8139900045027959,64,0.0099453270971702,0.952079998265262,-11.334297,0.4540284897957394,7.08068368776876,8.64639759925267,18.41498068776876,1.0
0.000188129467395,0.8514173291183104,64,0.0087634872602644,0.6409520435884445,-7.3627066,15.095729397575688,5.542272959032744,5.071690431504655,12.904979559032745,1.0
0.0003357266980081,0.8153649371377362,256,0.0081852537058632,0.3843714124021747,-9.71162225,1.7894741447449547,3.8804681351405055,4.360904608984585,13.592090385140509,1.0
0.0027625584645283,0.8274739032646468,256,0.0051460261267834,0.674765276914898,-9.4842501,11.53324670853488,-1.627807793028478,6.899473481996696,7.856442306971522,1.0
0.0015982152462563,0.8974586210398579,256,0.0062226830527499,0.5162775015750888,31.928329,1.638245652469983,-43.27143484804765,16.00975745694097,-75.19976384804764,1.0
0.0063678353432231,0.920108571808204,256,0.0099691268560822,0.9375811683727237,2.2431785500000005,5.640188195834803,8.866117615841313,4.446999737616057,6.6229390658413125,1.0
0.0036579361969831,0.8565918522755113,128,0.0077606203567324,0.8748211058542058,-11.5807019,0.9231693126025636,9.654188345178682,17.275533460203164,21.234890245178683,1.0
0.0034858966220982,0.9950501591360488,64,0.0053222132878229,0.2684989089768363,1902.9400838,76.42743486405537,-42.098698830133074,30.09241125460772,-1945.0387826301328,1.0
0.0001665696254686,0.9758127254073824,256,0.0086703102813016,0.6462872233975065,-1.46225015,1.1716297609969315,-19.20312633060603,20.11789362800894,-17.74087618060603,1.0
0.0009955653835923,0.9614684216807948,256,0.0086610114130162,0.5594520863045654,27.13246495,2.238325684055193,-70.42831325188017,29.959129313678407,-97.56077820188015,1.0
0.0002052566753607,0.9948341017193064,256,0.0060301413370863,0.2264107521712793,1593.3957262,60.85004206356186,-71.94298443939833,26.871373383594385,-1665.3387106393982,1.0
0.0011161669385071,0.9591796999249956,64,0.0064897792678015,0.2288828663319694,1382.438307,485.0494519609281,-111.91533031730214,8.496036974614624,-1494.353637317302,1.0
0.0023636748676639,0.9976094717970596,128,0.0070822703448058,0.1046033687299041,1895.48908015,29.426897098525576,-297.41758996572463,69.0392099500536,-2192.906670115725,1.0
0.0003210325846966,0.9845506216179292,256,0.0074166734819986,0.4852365313009416,-8.189523949999998,1.41168164066561,6.332778145576958,16.237915470836096,14.522302095576956,1.0
0.0012104428420401,0.9778141716062004,128,0.0096384238127849,0.4729501203976729,507.7591899,2.1667743123295247,-39.81228909963247,16.265151870803603,-547.5714789996325,1.0
0.0001968034121653,0.8820671037256307,64,0.0068364290321151,0.2275803362806291,352.78381434999994,5.051660478007794,-48.711747861745245,4.76848598949077,-401.4955622117452,1.0
0.0050895123944614,0.9970908295734912,256,0.0077578610889904,0.614900418463775,26.848680299999995,2.04384711358974,-203.3198605799361,62.42972977110096,-230.16854087993607,1.0
0.0003576211929579,0.981532325952734,256,0.0086895155467531,0.5354608012828115,31.2151587,1.2166898402684687,-10.78525990954131,23.250596831236667,-42.00041860954131,1.0
0.000256874959738,0.8458474207486971,128,0.0097161312041381,0.3858260988328581,-15.665451,1.4512451082468465,-27.982975432033182,15.172395685335545,-12.317524432033183,1.0
0.0036267464420406,0.8630075168550931,64,0.0063036190044996,0.1538798950232274,1301.5502517999998,25.393902336650704,-55.18234354972956,7.0949651543815095,-1356.7325953497293,1.0
0.0004261072824818,0.9176953833722704,64,0.0081547081706283,0.95620831088346,-4.578805399999999,7.196529921377542,2.1888876242912376,5.382799602382245,6.767693024291237,1.0
0.0057663230914289,0.934514558057613,256,0.0087794791595388,0.1600075715173071,1690.4934413,24.456565791970306,-222.54276800154256,66.63732059572625,-1913.0362093015424,1.0
0.0031448381848784,0.8492196386529842,256,0.0052691848997038,0.8486152393087709,-6.43918455,1.0806501790930991,-16.722779311552586,15.143201202911875,-10.283594761552584,1.0
0.0024885079873829,0.9789420234839252,256,0.0067944243947359,0.3379349322753644,1522.8513209499995,19.17093172706029,-139.50222976642107,63.6437428586616,-1662.3535507164208,1.0
0.0007597979158098,0.9284226340063038,256,0.0069978893731923,0.5686280495470404,30.613075450000004,1.3820987761540957,-30.58841553779039,11.955969740021931,-61.20149098779039,1.0
0.0016686724317432,0.9257446878437888,128,0.0096070803476267,0.3726172914728595,568.3023601,5.105630576587574,-49.28433801877545,24.50240601029482,-617.5866981187754,1.0
0.0002417529063107,0.978692572971086,64,0.0077325983203425,0.8951363459736557,-1.3504868,11.045616559225715,-17.26078009948833,7.8751041865153955,-15.910293299488329,1.0
0.0006373618201197,0.8542269416423904,256,0.0064553382986627,0.1400576586581247,1306.9042841499995,24.709858547380865,-76.23756433297895,35.865020173405334,-1383.1418484829787,1.0
0.0073159725605492,0.916454293214118,64,0.0074945994821187,0.4226014668346907,29.36916005,0.7716509396579176,-79.95906092331279,8.815787585959466,-109.3282209733128,1.0
0.0001541279360055,0.8285530807578663,128,0.0072213962835897,0.5943225327773298,-6.172136350000001,15.741668616410983,4.914450330630643,4.265698267035486,11.086586680630644,1.0
0.0036990201372733,0.8623179234131387,128,0.0063051527567992,0.6927404238773286,0.17572885,2.5770436627812745,-4.207607085861786,17.091128759158295,-4.383335935861786,1.0
0.0066179407350768,0.8039272820750306,128,0.0055617503834278,0.8814951818526306,-2.71715605,0.8223880286219806,7.04295798704652,12.164851590866276,9.76011403704652,1.0
0.0073682440020809,0.943869739910899,128,0.0079018646401438,0.8426519309111088,-1.08611925,0.6706850387392636,1.4590069153022114,7.942988786563633,2.545126165302212,1.0
0.000162377269383,0.8295348506209329,64,0.0052408091555031,0.5712670681045035,-3.0220593,15.162642799374773,4.683070486877114,5.523868518367276,7.705129786877114,1.0
0.0047332693343038,0.9502821264936796,64,0.009853396745107,0.9636792363841212,-1.1707651499999998,10.739087338593146,-28.17155349884706,30.098501309233644,-27.00078834884706,1.0
0.0001004578771978,0.9822948961510536,128,0.0056729693057889,0.6542873461024428,-2.9471472,1.315376446543825,-54.14224348065327,17.57039028503591,-51.19509628065328,1.0
0.0004002629795534,0.9172276259715656,64,0.0050779941592444,0.6901738928517631,-5.424494200000001,7.695191834255248,-4.332589461591328,5.318943246032826,1.0919047384086724,1.0
0.0021756236565209,0.9756006126964868,256,0.0077732721785202,0.8668731648601491,56.3606023,31.739437574735256,-35.02927699560769,32.56584685484429,-91.3898792956077,1.0
0.0066059727599671,0.8327065135189015,64,0.0051437785541211,0.7614551923701384,-2.7660139,0.6089350225138885,14.203869944653617,9.802798750597905,16.969883844653616,1.0
0.0020798825451792,0.9427482543926008,128,0.0095365516315749,0.5257110587351329,19.18555785,1.202156630440197,-178.78211100733606,42.57164824330267,-197.9676688573361,1.0
0.0031283894969696,0.9712157616989788,256,0.0088432993087388,0.5853276783099166,23.46632675,1.6510394382868592,-46.18766220893959,25.28098032862185,-69.65398895893958,1.0
0.0001007495883125,0.8762127866829061,64,0.0065724161747108,0.8942464907620996,-14.049880299999998,0.7979175482617299,7.093455993718817,5.449176593665774,21.14333629371881,1.0
0.0001125987530718,0.9040450109417452,64,0.0074739537145682,0.3350974609514843,21.8778289,2.1073604708524805,-44.49156780947815,19.32952275142915,-66.36939670947815,1.0
0.0004907534887021,0.93353685192605,128,0.0060730297019176,0.7306598466932063,0.0101930499999999,3.964512702042328,-15.551973151760468,11.954153538149509,-15.562166201760467,1.0
0.0001393885689054,0.8767482218857628,64,0.0084740484555432,0.8364836238226736,-15.76495435,0.9248294240723138,11.842358816615478,15.538225929689174,27.60731316661548,1.0
0.0010937527994788,0.9288656335533648,64,0.007651977441124,0.6972512736939691,0.3565643999999996,14.787108863987893,-21.627217244166967,10.537319426834191,-21.983781644166967,1.0
0.0007247484112028,0.8246155273457206,64,0.0051881436863069,0.7867690170082386,-8.644631850000001,6.704056007110548,2.574033836461604,4.839358568790497,11.218665686461604,1.0
0.0043325446310173,0.9517761398682004,128,0.0075427457320139,0.6619546213989642,30.2785932,0.8121589295347061,-27.222275291057304,9.065817669513006,-57.5008684910573,1.0
0.0011534375278921,0.9948992417123372,64,0.0099036227893968,0.1881015209284784,4551.091848950001,65.69317654845935,-155.87173291644103,83.94474492717393,-4706.963581866442,1.0
0.0005239779708902,0.927956770733389,64,0.0065223155348016,0.387065956074081,132.18015434999998,51.13213647747408,-5.705497170622039,2.784857826044145,-137.88565152062202,1.0
0.0008735599676262,0.8097812524732327,128,0.0095151838615504,0.5282122511578449,0.09860115,2.174229966303778,11.981024517696806,8.01248997423539,11.882423367696806,1.0
0.0031041248188591,0.91699316975701,256,0.007681588258029,0.1431076478792229,1724.34717795,19.627978354107853,6.121687544788801,25.34435492586641,-1718.2254904052113,1.0
0.0002881388901091,0.9382560772396384,256,0.0099128461052877,0.3740779843906228,21.77069875,1.887333284593314,-59.73455787130806,30.384234444249728,-81.50525662130806,1.0
0.0064363135004111,0.8329941503920867,64,0.0063823654193853,0.6919511686598137,-2.7723483,0.5036353057699688,16.28692943973271,5.748728903552188,19.05927773973271,1.0
0.0036026664808322,0.8818960271780059,256,0.0076614098515541,0.2264791636896996,1102.8172286499998,13.549692509335854,-70.58013046022606,21.07293385634973,-1173.3973591102258,1.0
0.0001652171376173,0.9757600752237886,256,0.0062195277281058,0.4336577523683326,28.340184000000004,1.9096358829853923,-78.41889648528044,43.69006362461861,-106.75908048528044,1.0
0.0001828514732006,0.9852026614248528,256,0.0094808731401882,0.2166667884062784,799.51661185,524.54920235339,-117.77887112081662,97.09103936993704,-917.2954829708166,1.0
0.0032138610428691,0.9203312544768172,256,0.0068811355345791,0.9651974509070456,-2.2318655,13.00488107712044,-9.077113316306711,15.604507320949592,-6.845247816306713,1.0
0.0010998943743411,0.9120553269774984,128,0.0075957965558305,0.4308683901823539,28.40646265,1.4370582325012542,-41.72709738951526,27.889923141614965,-70.13356003951526,1.0
0.0010758390824787,0.861329167682146,64,0.0055984552694599,0.5395731202625056,33.38325725,2.074028904753399,3.90581923959744,11.953979132777556,-29.47743801040256,1.0
0.001715498776361,0.8220525937271406,64,0.0055204638219891,0.6857329712636893,-13.6526246,0.5827343117995885,0.082511812782468,10.755441356741915,13.735136412782468,1.0
0.0011057029931503,0.8323185307014022,64,0.0062009509361159,0.4880527048200375,22.160586350000003,9.616224620774144,6.058641535552306,11.794924042069711,-16.101944814447698,1.0
0.0003035858027949,0.936274408416844,128,0.0050922984071649,0.1925743450750865,1216.7261678000002,18.31003068536084,-69.49933863638871,20.09085175909213,-1286.225506436389,1.0
0.0093713580359558,0.9358326969513114,256,0.0095592164622116,0.3653664634779922,389.3444089,2.7883895033928723,-73.14931437070773,34.00737415240769,-462.4937232707077,1.0
0.000237056472379,0.9780906724028536,256,0.0066350574482805,0.3224350598266902,400.48478905,139.28203606715738,-44.79293967360718,12.762828189925814,-445.2777287236072,1.0
0.000743884682018,0.977555938733078,64,0.0059089874836913,0.3133023279734272,1109.5445809500002,11.76049073730878,-116.33980971331476,35.9037774427241,-1225.884390663315,1.0
0.0019699050022918,0.8687835834746492,128,0.0082957377085647,0.8301851975895141,-9.883675,1.0379643605225086,7.420970720600598,6.23617886305406,17.304645720600597,1.0
0.000211179402756,0.9117966836359171,64,0.0093234627826717,0.8054370546595063,-4.04392445,10.84799004567285,-1.4221147400210612,11.802777807528988,2.6218097099789386,1.0
0.0031845181672455,0.9087551617110692,256,0.0088235543546571,0.9947093294934944,-7.928372,8.857743631968479,-3.1161226107142284,10.565573909439058,4.812249389285772,1.0
0.0087109365819713,0.930358566618742,64,0.0088694064397368,0.4873142808867026,-6.417683749999999,0.5242024740193311,-0.4698410929282545,17.565020297063874,5.947842657071745,1.0
0.0001453566942693,0.9095968713549548,128,0.0059982343809816,0.997963230420338,-8.882306199999999,0.889683520068097,-2.179050745587574,18.50445388611643,6.7032554544124245,1.0
0.0072291210576479,0.8589495115254621,64,0.0073696881590505,0.1955140574787125,475.29967605,2.134897399691359,-67.99288262760383,119.17447097439648,-543.2925586776039,1.0
0.0001897668601484,0.9623460710754178,128,0.0093316132811967,0.8019502591266151,0.1945154999999999,1.8700259576233025,-36.36414602063887,17.200286446259522,-36.55866152063887,1.0
0.0005381438444874,0.8773592089308181,256,0.0099341474590406,0.1281877634365648,1260.16746245,460.2365166513436,-53.53544664346337,31.04215958107559,-1313.7029090934632,1.0
0.000675069498081,0.8842470709714685,256,0.0098965410915429,0.5692840283698202,-3.5571228,1.822627379344956,-31.78576841694303,6.471067189491809,-28.22864561694303,1.0
0.0003603697721838,0.9919971527473525,128,0.0074723083906713,0.2928108339175658,2161.0836794,26.33532005636909,26.302322778289728,25.44982665264864,-2134.78135662171,1.0
0.0002005200828416,0.8477055757944236,256,0.0063032865020454,0.5311288745555319,-7.1613713500000005,11.957551255822665,-5.433455618309381,6.218644321609233,1.7279157316906195,1.0
0.0010554721623747,0.8943956684845915,256,0.0095164903634146,0.4844290635791113,31.7393752,2.373675502879966,-38.63847817062974,19.79966061254751,-70.37785337062974,1.0
0.0001227269029548,0.8052069700174903,128,0.005092826542151,0.1862003952721716,-42.08377804999999,1.210750529436162,-30.621960914179727,5.181477122728401,11.461817135820263,1.0
0.002121844140458,0.9591469494640552,128,0.0058227219136062,0.2507290286440687,1463.35266055,22.534868040618992,-198.1270366462857,107.02932083057014,-1661.4796971962855,1.0
0.0065108775131403,0.8817901776471507,64,0.0090184281299606,0.8671003882103908,-4.7044335,0.5560634716408281,12.38930936185704,1.535842497163585,17.093742861857038,1.0
0.0041424771489924,0.8574211425251184,64,0.0082298916476357,0.7319450966331521,-2.59604685,0.5942697246824269,6.466748440589072,10.828856571476733,9.062795290589072,1.0
0.0002305743623865,0.8594253574183274,128,0.0071517438658692,0.2744870488946979,-18.2871977,0.917090414849327,-45.88272208091075,24.681733074236902,-27.59552438091076,1.0
0.0078569657850943,0.9180540188091246,256,0.0091115224321584,0.5610139339303982,30.39913895,0.8286055017198762,-0.7817285512865055,12.86128666934401,-31.180867501286503,1.0
0.0001586905755481,0.917989914863754,128,0.0099570821533536,0.1305162658587477,1101.9040171,14.45238800164969,-148.1948256377651,37.91765955957175,-1250.0988427377652,1.0
0.0003058053714525,0.8020780069352735,256,0.0094721666880908,0.6886046118658591,-12.20519835,4.407636383795688,8.98650614838142,6.325281517533783,21.19170449838142,1.0
0.0004055713870996,0.8155472188598187,256,0.0053145187262422,0.4964400127149095,-2.4028204000000004,1.071664635834196,4.428352436025307,8.331794402598286,6.831172836025307,1.0
0.0019413569268898,0.950488129755634,128,0.0095431922208225,0.4349843065636182,256.58625945000006,3.460651177066688,-92.2248400897186,23.647971451080096,-348.81109953971867,1.0
0.0040552273868341,0.8032361537975399,64,0.005456552364669,0.8011879870470712,-3.612561649999999,0.6817403827368066,9.526246829653974,11.946409217433736,13.138808479653974,1.0
0.001165833431355,0.8691399020764906,64,0.0065584591794406,0.638424588737184,5.5138458,1.5584713212850791,-0.6825311099906685,14.890409623344295,-6.1963769099906685,1.0
0.0008794811716626,0.9301158308349524,128,0.0055528725233063,0.2646394124673267,1065.2561749499998,12.436347531094976,-35.07793448196317,17.16710501862402,-1100.334109431963,1.0
0.0001691675410756,0.91425513822131,64,0.006970971076799,0.2972983404872671,26.8134707,2.7948948575160046,-71.31140659699449,37.26864925705951,-98.12487729699448,1.0
0.0043627173678535,0.9943931071551348,64,0.0087335361155856,0.7236369202952032,7.8345973,1.2612165786803669,-22.625715073621546,16.887968125228277,-30.46031237362154,1.0
