learning_rate,gamma,batch_size,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,gap,algorithm
0.0001951422434633,0.8261662813970507,256,0.0070941987421684,0.9605235587322224,368.0612129,5.029522579596574,272.60187853189416,368.1251778217482,-95.45933436810584,-95.45933436810583,3
0.0003074462659948,0.8381608161599625,256,0.0093305655294972,0.799811519834065,313.81272135,8.071083336607778,192.6474419117829,278.41719210301454,-121.16527943821713,-121.16527943821711,3
0.0001716555764049,0.8520911586923096,128,0.0060883433936353,0.7432374066792585,316.57659495,7.969960611843493,206.40936241205785,271.26920354635126,-110.16723253794214,-110.16723253794217,3
0.0002608477826023,0.9119643358437876,256,0.007030911886965,0.546566250539759,435.7435952000001,9.696729210705456,192.5700285431929,273.480267162133,-243.1735666568072,-243.17356665680717,3
0.0041994554590963,0.8362465038664517,128,0.0094704966535219,0.3444826410620159,427.1115554499999,55.59132700966267,202.43103486988693,273.8617236746401,-224.68052058011295,-224.68052058011298,3
0.0005900590956848,0.8199803248660745,256,0.0092176767681216,0.6529764321161078,430.5295074,12.658907032955588,214.87891141506844,286.23227675759864,-215.6505959849315,-215.65059598493156,3
0.0010921370063803,0.904794670577649,256,0.0063138239734476,0.2912666377613688,423.34252235,9.382112714754182,225.5539134089835,332.1640197457168,-197.7886089410165,-197.78860894101652,3
0.000270018600089,0.9442248812177304,128,0.0074655962831005,0.4838884376446135,404.4511477,5.470242780759145,186.1390697441995,274.38978865411787,-218.31207795580048,-218.31207795580048,3
0.000427742593754,0.837340702385507,128,0.0064865137272853,0.4108790974796389,447.0977377,9.367858093005092,231.95317098587984,321.4839687904723,-215.1445667141202,-215.14456671412015,3
0.0004052198650558,0.9798400490140844,256,0.0056291757273572,0.3150685757522251,650.3259265500001,7.794006341395728,103.16610590118216,211.1710672325656,-547.1598206488179,-547.1598206488179,3
0.0001762836138437,0.8453432151756026,64,0.0076005827877463,0.6086303135773077,426.63771175,8.745977272563788,136.58665935758034,220.62551987440813,-290.05105239241965,-290.05105239241965,3
0.0006637121857042,0.80929893183665,128,0.0075158500193828,0.9858889042522664,275.19922875,4.376787077814182,255.64213548321567,374.9000475466022,-19.557093266784307,-19.557093266784307,3
0.0012965190229871,0.9137629752764272,64,0.0079037227630428,0.6750228446582324,423.7328702,8.416272024655338,129.9764401049819,205.3694462653052,-293.7564300950181,-293.7564300950181,3
0.008280242529784,0.8859740481667102,128,0.0056698414475967,0.8357461805532332,429.70846814999993,10.864624227903748,121.06005485879724,208.58509442730048,-308.6484132912027,-308.6484132912027,3
0.0048675802784674,0.9086377595424788,256,0.0057931946943256,0.2262541009560989,432.906876,6.213615881340367,284.78184446366504,316.679751329112,-148.12503153633497,-148.12503153633497,3
0.0047237233369708,0.9693755131737468,128,0.0055500353163111,0.6944413056817248,433.5365110999999,13.117530113723314,202.67747152183,253.2930244757315,-230.85903957816996,-230.85903957816993,3
0.0015734952731137,0.8743408654068744,128,0.0064820542363297,0.5678491590327398,430.0269412,9.801836478532586,187.2510312011349,281.9563290389314,-242.77590999886505,-242.7759099988651,3
0.0003306451426097,0.9906939524128964,64,0.0059955643104321,0.8726677510353896,473.2510346000001,30.95535648202652,104.9148927315604,83.77362044596602,-368.33614186843965,-368.33614186843965,3
0.0001314648616128,0.9327290864599392,128,0.0060384544834833,0.5105376375316367,455.07233545,14.818987000212662,129.41124174816068,222.3780503844504,-325.66109370183926,-325.6610937018394,3
0.0004225751316821,0.8045654797817221,128,0.0051224125113202,0.3994523870228841,435.0026348,14.253695345270732,363.9462342978339,422.9250554295826,-71.05640050216607,-71.05640050216613,3
0.0005514826672604,0.8470013222005076,256,0.00820730165864,0.3045869907146057,419.28763695,10.478224848173172,181.4016710514203,278.0868281994827,-237.8859658985797,-237.88596589857968,3
0.0075653301922999,0.9531737750780942,256,0.0080804378127616,0.1439658427626143,461.56633810000005,3.205521628867517,76.88632179978303,57.425493438337625,-384.680016300217,-384.680016300217,3
0.0001502945260882,0.8150159614869764,256,0.0096326760101941,0.5073609194449982,410.88873155,10.649446792859246,197.1117594415322,274.5617013143292,-213.7769721084678,-213.7769721084678,3
0.0001300560064835,0.9265020662716964,256,0.006526817159719,0.8480851571035016,402.91985735,5.966321746804068,284.9768046583107,362.0142436811283,-117.94305269168932,-117.94305269168927,3
0.0017347867956809,0.9003036365564508,128,0.0061409945398734,0.9168216884838354,392.5539295,15.42033698083386,271.8670984113589,369.46874385000297,-120.68683108864116,-120.6868310886411,3
0.0003376862033434,0.8892684878304856,128,0.0089848907400473,0.7997976289569652,375.54099295,9.309488529879587,258.96473934203385,373.3361736125851,-116.57625360796618,-116.57625360796612,3
0.0019814170597956,0.8908887214055999,256,0.007652900754325,0.2273483948108665,451.05890985,4.628915987601751,232.65648049135925,333.6870433506749,-218.40242935864072,-218.40242935864077,3
0.0008075723494778,0.8072028063369167,64,0.0095096539260937,0.401890947325946,408.3801815000001,15.598151525034565,272.9338354852167,372.836474750703,-135.44634601478333,-135.4463460147834,3
0.0025083347948604,0.8161342444549501,64,0.0050426653512683,0.6138770630930801,286.0186209,8.994831262084151,156.87451887441276,286.88040255955843,-129.14410202558722,-129.14410202558722,3
0.0013546941275263,0.8215290985491238,256,0.00917313355865,0.1973490110782547,426.5678731,9.537604306093264,232.8870209198445,327.0659960993564,-193.68085218015548,-193.68085218015548,3
0.0010305164344802,0.8855672749170431,256,0.0061040740373941,0.1237341106046697,443.77586975,5.568034978869839,131.7167399339378,205.5480476387561,-312.05912981606224,-312.05912981606224,3
0.0067918128219618,0.9415960209660904,256,0.0091590235921486,0.80354580201269,436.7046378,16.955996410614926,201.11325720623137,271.95541200863715,-235.59138059376863,-235.59138059376863,3
0.0040871822408601,0.9984677561542596,64,0.0051032426108435,0.2011669857483085,1434.78176625,38.58996246440228,143.59856375390663,170.39096470634112,-1291.1832024960934,-1291.1832024960934,3
0.0042270597327332,0.9133667033748236,64,0.005926951440317,0.4944673417778917,453.98040720000006,17.630439762041412,101.92554755625316,69.60549199352724,-352.0548596437469,-352.0548596437469,3
0.0004460038945492,0.9275799415426156,64,0.0055400138940972,0.3391443182416429,472.9094982,11.697222732452762,234.5458956071176,324.0753175631117,-238.3636025928824,-238.3636025928824,3
0.0014062302833155,0.9297583547239348,128,0.0050997374729871,0.7072084420227698,405.09532415,7.583647860362594,234.28576453365383,322.7254048724203,-170.8095596163461,-170.80955961634618,3
0.0002866239141091,0.9255419632388155,256,0.0087669545650985,0.4487856029755697,439.06146254999993,9.08693394872966,167.18328603612025,282.7812362801918,-271.8781765138797,-271.8781765138797,3
0.0017410319301307,0.853489897543409,128,0.0099352392697699,0.3937212735685576,423.53825565,11.506812553183044,95.6408121926739,214.9693542788158,-327.89744345732606,-327.89744345732606,3
0.001507876216799,0.8570176427483956,256,0.0073517953564185,0.2428507948105348,436.40004815,7.775471036485666,188.65688387660776,280.23624924488445,-247.74316427339227,-247.7431642733922,3
0.0011761270919878,0.9584355766798512,64,0.0062109760755867,0.1853601027048479,479.7578605,3.812391002359945,137.73738815602263,204.18352281793105,-342.02047234397736,-342.02047234397736,3
0.0005186102272605,0.8314070912502998,64,0.0074885341606147,0.5066681862189678,449.3035726500001,10.159128037795348,200.9928207616089,271.41480930182485,-248.3107518883912,-248.3107518883912,3
0.0002258720261797,0.9492420928736506,128,0.0087722374689204,0.7567697278195156,480.84103515,13.358562742909296,192.97354429457337,292.343174578834,-287.8674908554267,-287.8674908554266,3
0.0004343875024949,0.8767970179035072,64,0.0080983558705081,0.9615861542695304,400.39691995,7.495177379176177,338.52679656976835,411.9505126466319,-61.87012338023169,-61.87012338023163,3
0.0001181227371794,0.9611248920566676,256,0.0093215851648525,0.8189732749543914,418.8797145500001,10.837490060436648,192.7334193651332,277.2251516327344,-226.1462951848669,-226.1462951848669,3
0.003928997957905,0.9206312095559542,64,0.0058372220683488,0.1339222695338811,497.39022735,11.740057204932183,67.87692289962433,56.33615666141704,-429.5133044503757,-429.51330445037564,3
0.0026003629558471,0.8294790627377122,256,0.0083764794351072,0.603057769091688,415.4838423499999,10.376800177287285,122.76781962646638,252.88741888403788,-292.7160227235336,-292.71602272353357,3
0.001034148864471,0.969990938311438,256,0.0080067810462587,0.916694847146874,375.7959817,4.389423290924445,168.4012275752728,283.0299773115836,-207.3947541247272,-207.39475412472723,3
0.0003676005859716,0.857688209908113,256,0.0078197446578874,0.2947949625677136,460.3892054499999,16.39838464425471,234.49377422024264,337.7731508282363,-225.8954312297573,-225.89543122975726,3
0.0004520969915754,0.8804437189734732,128,0.0097759523807132,0.1310810270785811,425.68753105,12.33314419881669,102.94573244100904,62.67205139147956,-322.74179860899096,-322.74179860899096,3
0.00027923038144,0.8831046721413462,64,0.0058486541625862,0.7147642015016811,427.67560490000005,10.452651185082152,138.4744288440328,106.04290237058572,-289.20117605596727,-289.20117605596727,3
0.0046472603213725,0.847832124164988,64,0.0069684724403256,0.8511267176834962,287.0208123,9.147221233863949,164.46389811583794,285.3151425328897,-122.55691418416204,-122.55691418416205,3
0.0006264831141917,0.9239179571354412,256,0.0053850420997054,0.430053350709663,450.34727555,15.20620212283616,187.26344507150932,279.4720127370832,-263.08383047849065,-263.08383047849065,3
0.0029534671897863,0.898544062381807,128,0.0086898075760388,0.942263112729164,397.9143025,6.914522658439845,329.2070714489382,365.0272454955538,-68.7072310510618,-68.7072310510618,3
0.0027679493599738,0.89944805006369,64,0.0070785675227867,0.2146239520861003,475.5653682000001,13.09147063971075,141.28524198654486,200.9050589657838,-334.2801262134552,-334.2801262134552,3
0.0018815379163607,0.9385371039828416,64,0.0057583753708295,0.5797226370990659,398.18192055,6.811267039627764,118.58679912093211,92.13469175689188,-279.59512142906783,-279.59512142906783,3
0.0004403567649265,0.96976009085851,256,0.0099302210223746,0.1263120240242803,619.1763886000001,9.193407239145158,114.12574165740516,213.43192270547536,-505.0506469425949,-505.05064694259494,3
0.0003315100267618,0.8787688625963354,64,0.0061131185429905,0.982064282573224,338.02028735,5.718169462658915,205.91177064562217,338.50769464250953,-132.10851670437782,-132.10851670437782,3
0.0001299042980776,0.8149332824570694,128,0.0095235826380621,0.8656805514041214,310.97810475,6.535729502836034,218.7944491300441,334.82112830360035,-92.18365561995591,-92.18365561995591,3
0.0010046660452932,0.9016127486355616,256,0.0099801172822217,0.1231355947254871,410.0238406,5.975038239384392,75.6612209834042,99.28238981825044,-334.3626196165958,-334.3626196165958,3
0.0004760124929271,0.9905911246679112,64,0.005117645980326,0.2665604228570999,2154.9496926,369.3376051086619,99.2056108379038,210.12869352500863,-2055.7440817620964,-2055.7440817620964,3
0.0001329546384743,0.9484737405684984,64,0.005340192716958,0.956824101453452,472.60262205,14.88285563000742,184.8656328902929,274.2869221710275,-287.73698915970704,-287.7369891597071,3
0.0009196308101046,0.861317766573693,256,0.0059177058702399,0.2864935971029766,406.74514555,6.1947641349599305,278.53292346103115,361.6742887496899,-128.21222208896887,-128.21222208896887,3
0.0044109540338364,0.9714796411155596,256,0.0057181534379803,0.7658398280720367,388.1198172,2.5916113197916224,137.78335093050265,74.27960952116786,-250.33646626949732,-250.33646626949735,3
0.0002376208896323,0.9551742023631667,128,0.0051822785071594,0.9057723347458893,419.20851365,12.650176940576667,142.63052551199218,204.50287374907663,-276.5779881380078,-276.5779881380078,3
0.0005518860960394,0.8872775786965765,128,0.0064724369998252,0.9490320784774384,303.1505128,12.9506843204416,143.16365095642686,233.1519441305429,-159.98686184357314,-159.98686184357314,3
0.0002108953170454,0.937841712806271,256,0.009695740011053,0.8159154255179393,426.9342721,9.41093090579161,185.3697653302923,276.35331346820595,-241.5645067697077,-241.5645067697077,3
0.0010044241651477,0.8809046922306007,256,0.0075077774929767,0.4421785466557831,429.77433525,11.703644727636986,205.7898081662599,279.47841620365983,-223.9845270837401,-223.9845270837401,3
0.0005235535588455,0.8099392205843446,128,0.0091310068432763,0.5131761382495389,366.6218987,16.060629717707865,123.57874092660497,209.9143636622744,-243.04315777339505,-243.04315777339502,3
0.0013793641379079,0.9206717080794156,256,0.0095038726038313,0.1397473097703472,493.46156090000005,5.223470869889789,94.78904240408448,57.25777712699788,-398.6725184959156,-398.6725184959156,3
0.000240914694536,0.8684174912283784,128,0.0052240194468104,0.6375779374524683,440.20169615,15.358545923339056,198.17924326704812,330.81894599236,-242.02245288295185,-242.02245288295185,3
0.0025469749934833,0.9110363670795528,256,0.0081380060831591,0.1316436590813028,449.2184283,3.3776902886858733,56.71390592509415,55.16399645706153,-392.5045223749058,-392.5045223749059,3
0.0006769458799028,0.949615811174707,128,0.0099150168782485,0.1839871744742385,635.0811657500001,15.077697047688304,136.08764144027373,206.734429595028,-498.9935243097264,-498.99352430972635,3
0.0009130078490988,0.8851371426557973,256,0.0066811578863007,0.3877180090489236,440.22043655,11.282703739070577,72.90069283670746,66.83080911424258,-367.3197437132926,-367.3197437132925,3
0.0003201537098705,0.8782317300611464,256,0.0084369817135244,0.2918800869013142,469.8338034,19.026426318745724,157.31283176571597,285.9913203781644,-312.520971634284,-312.520971634284,3
0.0014476129850353,0.8635825863376323,64,0.0068699797001659,0.6968332610006341,414.34598295,14.892335231143557,328.4823675011983,400.9744198625395,-85.86361544880162,-85.86361544880168,3
0.0095874005846787,0.9491826607702644,256,0.0071467785834432,0.3983639638451197,418.5944039,4.897727405793808,208.1124799920013,288.8920266093025,-210.48192390799863,-210.48192390799866,3
0.0016917765544585,0.8007132449480161,256,0.0063040430698516,0.495433634798897,416.3946280500001,16.8557337796372,162.60935835996642,209.18228322487272,-253.78526969003363,-253.7852696900337,3
0.0012083198958289,0.949950171256287,256,0.0075856778694962,0.3728284835726283,578.1912352999999,10.335346963062989,79.59119412479922,52.07670765770062,-498.6000411752007,-498.60004117520066,3
0.000629517267915,0.860869771478011,128,0.0075978963949441,0.4224289682984944,408.20190055,10.916854905151316,245.22007464433557,321.04017970138005,-162.98182590566446,-162.98182590566444,3
0.0006847849950099,0.9086486319314132,128,0.0062377576513782,0.414371145880925,395.9199101,5.460498561674844,150.81835068603976,204.00449097087676,-245.10155941396027,-245.10155941396022,3
0.0009433001837274,0.9593023456080728,128,0.0052529031252098,0.5184488245425921,472.38216795,4.626440540973255,142.85941141112707,206.6486700444482,-329.5227565388729,-329.52275653887295,3
0.0004368713920966,0.982211312623081,64,0.0055697940012756,0.9654436399206228,819.3570356,13.8522282140176,104.98252667617052,47.283818611371125,-714.3745089238295,-714.3745089238295,3
0.0036584389243371,0.8101576460468374,128,0.0060233183645115,0.1316128302934185,444.32033070000006,11.264335344476208,169.9410314216977,282.2767540622573,-274.3792992783024,-274.37929927830237,3
0.0099388402435765,0.8771916016563872,128,0.0099646702741366,0.1079698228079937,198.1068752,119.3202779074196,111.38700258117169,49.77819915216568,-86.71987261882833,-86.7198726188283,3
0.0019153497826776,0.9605474739998964,256,0.0089125243566977,0.5996909032225468,526.0174153500001,4.766649542800603,105.61923287111568,69.99200823737006,-420.3981824788844,-420.3981824788844,3
0.0043300679186135,0.9884487308580264,128,0.0098335503353549,0.6999367110766638,795.99780005,372.8951377942158,94.03836997273756,93.90107970893604,-701.9594300772625,-701.9594300772625,3
0.0024626156939833,0.8474571088705248,256,0.0074153791765838,0.6994103262341967,401.459667,6.622169456805411,173.15641695186497,284.55490195693625,-228.303250048135,-228.30325004813506,3
0.0021399090024624,0.943849599515468,256,0.0099005692375718,0.3967820263144359,588.9539293999999,9.016265384175268,235.4141673029866,326.208230381038,-353.5397620970133,-353.5397620970133,3
0.0057914699320392,0.8030372521102923,128,0.0060562776205668,0.470129358710133,413.2799252,9.315474787095184,206.6931185149355,336.8699056279478,-206.5868066850645,-206.5868066850645,3
0.0018730659106175,0.9521569764657528,128,0.0070579618393659,0.9590258174749658,373.76602045,3.1181000544262045,187.30498421266677,278.73311115603804,-186.46103623733325,-186.46103623733322,3
0.0034347329950341,0.954177082302808,256,0.0053409295630838,0.9984038248375888,406.0146159,6.007136752928413,165.53804305593366,278.2794769411933,-240.4765728440663,-240.47657284406637,3
0.00016956999411,0.9939379322873754,128,0.0064682814739853,0.9563034392182824,810.56578915,415.6510631468557,129.20067397084784,209.42573020039603,-681.3651151791521,-681.3651151791521,3
0.0001060384094453,0.9888980169383084,64,0.0081339347432486,0.8474980098112357,1140.20590235,18.600056684414398,122.31122845088248,63.94012289060777,-1017.8946738991176,-1017.8946738991176,3
0.0013133511515926,0.946122357179834,64,0.0083386034530075,0.9660940060980456,423.20787005,10.287706864049142,325.6991217718925,396.6961208525534,-97.50874827810748,-97.50874827810748,3
0.0083727572546215,0.9748344462993168,128,0.0055522324709275,0.8253797985176599,343.5387699,46.57172392276965,131.76944286599755,130.38309288477825,-211.76932703400243,-211.76932703400243,3
0.0005712644589201,0.907017293857466,64,0.0059129668282592,0.7924854612538881,430.72164605,6.865782958203878,232.98205657566436,322.4359657541809,-197.73958947433567,-197.73958947433565,3
0.0034393152378245,0.891734843768981,256,0.0085441283274238,0.9073641116703476,346.70168985,9.793422397354115,118.5028895885549,121.15166807776542,-228.1988002614451,-228.1988002614451,3
0.0003104971010202,0.923294496493655,64,0.0067013477558606,0.2513880691638869,423.50346915,119.2235197354928,149.50169172966852,195.20909001126952,-274.00177742033145,-274.00177742033145,3
0.0080713507786949,0.8117641567670852,256,0.0061916137723422,0.3513932837813387,454.44953745,64.10446957178658,59.87869838693878,50.017906212583,-394.57083906306127,-394.5708390630612,3
0.0010529928035124,0.9757218771448956,256,0.0097146538101284,0.177848462708759,596.6278818999999,76.10793806669083,48.82635821736331,41.54869482485354,-547.8015236826366,-547.8015236826366,3
0.0009972010945209,0.8160646962000196,128,0.0081544870598613,0.7448381964582886,294.29443645000003,6.576420859258407,197.99695272399111,273.50713147032263,-96.29748372600892,-96.29748372600892,3
0.0001728618950933,0.8032272332481132,128,0.0086150681122029,0.2203320529698536,420.06559255,8.312925804245994,296.8846078366652,360.9883677961472,-123.1809847133348,-123.1809847133348,3
0.0001345045550143,0.8071970840996544,64,0.0069994883814776,0.2812905963168604,459.84262135,14.4072364863985,138.4578087436079,207.770285901755,-321.3848126063921,-321.3848126063921,3
0.0002160090066786,0.9378981708865608,256,0.0097874523500684,0.1040388925186803,506.2269814,13.241662480304688,138.54016076758126,211.57390180583528,-367.68682063241874,-367.68682063241874,3
0.0020135255356148,0.8917972636621653,256,0.008369235170576,0.1262239122825673,440.4874151000001,6.921421024570843,115.70216100551188,70.18971586649243,-324.7852540944882,-324.7852540944882,3
0.0010218127074408,0.8062425612951775,64,0.0077274742059633,0.2618884830942976,426.6052493,11.852007177137624,235.53435048977843,322.3159748751183,-191.0708988102216,-191.0708988102216,3
0.0005351253738092,0.8610712353558879,128,0.0055714976715582,0.2518349410257498,441.29655274999993,9.508871272353476,223.1491607725853,329.9446717694768,-218.14739197741463,-218.14739197741463,3
0.0013296121946079,0.8285324420589323,256,0.0081677441988046,0.2866139551890407,448.533713,10.386095462598789,234.8472719682264,327.27350060369804,-213.6864410317736,-213.68644103177357,3
0.0004240540260285,0.90384461923197,128,0.0082241154876043,0.5719539905471991,424.12409715,11.336549336838408,302.9582157669589,351.4940676785522,-121.1658813830411,-121.1658813830411,3
0.0006717936355809,0.861519817683103,128,0.005838199099437,0.7915707770201534,403.86505855,6.10995873699334,239.58077732045203,321.07383739940667,-164.284281229548,-164.284281229548,3
0.0023775638484807,0.8786086849772932,64,0.0055583731782835,0.900764711287418,325.62388395,18.23295440863723,192.833178488462,274.28097878935864,-132.79070546153798,-132.79070546153798,3
0.0012779226111604,0.928624293636846,64,0.0090252642146785,0.6092976336969107,409.45714775,12.44676298939635,180.11683698659763,244.2924920590748,-229.3403107634024,-229.34031076340236,3
0.0034174938671496,0.8625452104642836,64,0.0066340684261261,0.8466849903355833,307.43511295,8.605396247310635,259.24960917681454,376.1750896391788,-48.18550377318542,-48.185503773185474,3
0.0021748025806268,0.9534029410258844,128,0.007439692249687,0.2360780670670059,511.4126677000001,4.501059052301399,142.8219778834842,204.531496630608,-368.5906898165159,-368.5906898165159,3
0.0062035675068701,0.8018127737756716,256,0.00809360235268,0.9527432627791166,296.38320309999995,6.842279820597146,127.74807733224006,209.67893022165364,-168.6351257677599,-168.6351257677599,3
0.0068081893735879,0.8859805932857039,256,0.0075904651494756,0.6749964489967111,421.5415827999999,13.038950567487548,186.2295540660547,341.44720056270205,-235.3120287339452,-235.3120287339452,3
0.0019619918322954,0.9929830059165822,128,0.0050901321558294,0.1136045377429254,1849.3067452500004,791.6913827604302,80.62968348823487,63.6946223153064,-1768.6770617617656,-1768.6770617617656,3
0.0015290313326978,0.872939707235923,64,0.0053031370886648,0.7956523831535037,327.5459637,5.18886487813595,262.9148793764704,371.6188747930095,-64.63108432352965,-64.63108432352959,3
0.0001019657351322,0.8744797482108954,128,0.0074927262718454,0.7610184383424234,332.3183515,7.642185997448471,140.9463008731371,207.36942755863296,-191.3720506268629,-191.37205062686292,3
0.0027831681037128,0.8021738270840999,64,0.0073961489120035,0.6482879006373446,290.7567273,5.023060542169647,176.02514451011083,279.1948654879463,-114.73158278988912,-114.73158278988919,3
0.0006297736816798,0.8125026125772735,64,0.006433478225219,0.7900433375579986,278.19302780000004,4.985822969961581,308.2137342188042,358.1496724725187,30.02070641880414,30.02070641880414,3
0.0003387874836964,0.9760394777180876,64,0.0073606711599741,0.439347145990854,713.7724458,9.595123799693818,162.52674904949964,201.9928333832888,-551.2456967505004,-551.2456967505004,3
0.0002246646301876,0.8930265437329559,128,0.0071047679022571,0.5086569587983124,472.7194181,18.526070581070925,234.56668168677132,330.68756668085314,-238.15273641322864,-238.15273641322867,3
0.000300154493035,0.816364276860859,64,0.0095743640673265,0.5781727541058607,356.21171385,12.554624213703992,132.05263415476983,241.20782649804715,-224.15907969523013,-224.1590796952302,3
0.0002390689458399,0.9320922625018504,64,0.0066890298425385,0.8560243070641419,431.9000045,6.800886195844304,144.66543798071797,225.41976513893883,-287.234566519282,-287.23456651928205,3
0.0018950055704972,0.8902858129566996,128,0.0061111474629306,0.7325141229514419,402.67144255,10.924910742389306,235.33477110479143,338.67137182618325,-167.33667144520857,-167.33667144520857,3
0.0017456634481961,0.9937882145377545,128,0.0054030775013691,0.828517491586351,1026.68209105,0.6433799915123837,160.5970787016675,88.63269057340584,-866.0850123483326,-866.0850123483326,3
0.0024451287708152,0.8651443016332047,128,0.0064276788915564,0.1612342184535005,423.68797315,4.943126530015739,66.86275872951373,54.3186665284109,-356.8252144204863,-356.8252144204863,3
0.0005053967673914,0.861340882439098,256,0.0089532966442382,0.4343162848409736,418.8821853999999,11.21653872125704,179.0661921066232,277.39557066338983,-239.81599329337672,-239.81599329337672,3
0.0098364662727959,0.8289642878390762,128,0.0056563339076478,0.6066893651314658,330.27988885,23.677468388179825,192.6598672199878,274.7464757593844,-137.62002163001222,-137.62002163001222,3
0.0004476706691151,0.9186365051755104,128,0.0085161915524185,0.919702289162066,427.6846242,11.600948029133551,146.90334291120524,205.52401613096768,-280.7812812887948,-280.78128128879473,3
0.0001611145759403,0.8821898389646173,64,0.0063407068304213,0.7085289664608262,345.9317826,6.962505638702917,228.9116624483373,336.4396527941124,-117.02012015166268,-117.02012015166272,3
0.0001540243995043,0.9837682431981613,128,0.0089244837254453,0.2914051608719191,475.0631436500001,20.11237586955064,174.66462897300954,280.59120243660175,-300.39851467699054,-300.39851467699054,3
0.0072948347470563,0.9929481083392436,64,0.0087007789497907,0.4520525280199523,1135.0501067,32.494208061847694,97.85074755361128,83.69976242381222,-1037.1993591463888,-1037.1993591463888,3
0.0001325718275129,0.9862508039680956,256,0.0078813251426192,0.2294449002387076,1780.1646743,470.3033508581016,91.7120491486974,74.72200904597162,-1688.4526251513028,-1688.4526251513025,3
0.0026408449830065,0.8734600138224505,64,0.0071691723683658,0.9176916095382704,375.48642405,7.20081860655963,196.2136168270372,274.7304332163984,-179.2728072229628,-179.27280722296277,3
0.0001897833458158,0.8900148731252332,128,0.0087343364869655,0.3773330165868005,450.30131245,23.91603867982522,199.11144174549264,289.29138134452603,-251.18987070450737,-251.18987070450737,3
0.0001084265508448,0.9238639045547332,64,0.0060757744835256,0.6858203482678681,447.18211095,14.530384740275524,175.748197130661,219.6294202758432,-271.43391381933907,-271.43391381933895,3
0.0026542864248359,0.8747738987078716,64,0.0065793513459522,0.8258419105934579,382.8643061,6.674022785739172,379.66443848724737,410.69536541899953,-3.1998676127525982,-3.199867612752655,3
0.0081293329182657,0.994059345650798,64,0.0073758961838727,0.3731719270872314,604.9015655,235.4374095400401,108.13558465873356,69.53618733488648,-496.7659808412664,-496.76598084126636,3
0.0009031454886513,0.960666626201168,128,0.0074152717204675,0.9022021203043764,413.34180995,8.527069055268637,207.5680599236657,270.0992571790275,-205.77375002633423,-205.77375002633434,3
0.0029257967623748,0.9026563669430676,64,0.0062702125438999,0.7947507119930289,425.4897357,11.843266615800635,190.77634281390343,276.6952722107831,-234.71339288609653,-234.71339288609656,3
0.007595038873863,0.986923821985518,256,0.0096332081012276,0.7911156754867013,1030.17781835,0.7298471285544229,197.54934069598093,285.0839452356144,-832.6284776540191,-832.6284776540191,3
0.0061825208400341,0.8754643744308676,256,0.0080915369641026,0.2444066297577145,389.27415495,5.009490383261992,104.53428374866488,212.5674482077808,-284.73987120133506,-284.7398712013352,3
0.0052300695180319,0.922059281493191,64,0.0061624013946153,0.7640511771742344,454.4041581999999,14.635826538025906,158.39737107595428,224.47268927524772,-296.0067871240456,-296.0067871240457,3
0.0012904359229746,0.9085813759959996,128,0.0098847366160883,0.9139583484692222,410.22403165,8.30327446736618,137.7067874177592,209.47679343915908,-272.5172442322408,-272.5172442322408,3
0.0023140958970948,0.9182857962824936,64,0.0095920884724884,0.9937781548342772,422.68662780000005,7.958260983828889,118.0735682553146,53.13756894121688,-304.6130595446855,-304.6130595446855,3
0.0032290589054443,0.8005813616321978,256,0.0080632469510494,0.7623090897534435,266.37688665,3.28117408634544,280.0935329872649,371.9318740796671,13.716646337264876,13.716646337264876,3
0.0024487800738465,0.975500194005604,256,0.0097724928390019,0.6810109982375676,923.15558865,5.76456899998443,343.0312668258499,379.8578204561511,-580.1243218241501,-580.1243218241501,3
0.0081166594484012,0.8992956222863582,64,0.006163076457892,0.9938120640895072,302.1943841,14.703637074525044,189.93048099716543,274.586038091062,-112.26390310283456,-112.26390310283455,3
0.0025191032860505,0.9276931296528086,256,0.0058935788043048,0.7880475348513405,398.6646365,7.21604690977868,114.48654226752114,211.5942466951548,-284.1780942324789,-284.1780942324788,3
0.0087922064653061,0.9599952038985012,128,0.0096594872793205,0.9291451360237192,438.1894343,12.906316097572496,77.77295845666086,109.59775677698886,-360.4164758433392,-360.4164758433392,3
0.0003415659091381,0.9964914656229072,128,0.0051909046416381,0.3676341012385699,1015.3929290000002,1.025619026781932,141.04205104678402,157.6765070715442,-874.3508779532162,-874.3508779532162,3
0.0036852053910207,0.9152716871194077,256,0.0053108947228676,0.509127919742781,382.37870075,4.971965174136519,187.74430504874329,284.6193568634385,-194.63439570125675,-194.63439570125672,3
0.0003782798069299,0.8278151150570132,256,0.0078547874712931,0.5451503143544687,442.4974483499999,22.462970139382858,148.7166901882505,209.8377602577265,-293.7807581617494,-293.7807581617494,3
0.0001921001108718,0.8678422979169328,128,0.0071264649572646,0.9026413001347752,410.21807225,10.981847841258638,231.8643955921754,282.80499344307464,-178.35367665782462,-178.35367665782456,3
0.0053856485548291,0.8715114316525117,128,0.0052397478721943,0.3316757474091788,467.97040415,31.35043595595873,232.8649940471369,377.4870963209274,-235.1054101028632,-235.1054101028631,3
0.0001015412044975,0.8839283224390743,256,0.0095563345838162,0.2869433782578424,442.9941813500001,9.11314686186086,198.94198186120485,336.70471566764576,-244.0521994887952,-244.05219948879522,3
