learning_rate,gamma,clip_range,n_steps,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0006287527536751,0.9846772714549245,0.1853684198511019,512,1000.0,0.0,1000.0,0.0,2,6489,0.0
0.0002672769627306,0.8112752710482654,0.1473069462351351,1024,1000.0,0.0,1000.0,0.0,0,46890,0.0
0.0002672769627306,0.8112752710482654,0.1473069462351351,1024,1000.0,0.0,1000.0,0.0,1,27982,0.0
0.0002672769627306,0.8112752710482654,0.1473069462351351,1024,1000.0,0.0,1000.0,0.0,2,5805,0.0
0.0013332668652121,0.9082816760760304,0.1800677615656651,1024,1000.0,0.0,1000.0,0.0,0,34767,0.0
0.0013332668652121,0.9082816760760304,0.1800677615656651,1024,1000.0,0.0,1000.0,0.0,1,10372,0.0
0.0013332668652121,0.9082816760760304,0.1800677615656651,1024,1000.0,0.0,1000.0,0.0,2,79091,0.0
0.0036300467639437,0.917899985648458,0.2812403103961959,1024,1000.0,0.0,1000.0,0.0,0,34249,0.0
0.0036300467639437,0.917899985648458,0.2812403103961959,1024,1000.0,0.0,1000.0,0.0,1,54787,0.0
0.0036300467639437,0.917899985648458,0.2812403103961959,1024,1000.0,0.0,1000.0,0.0,2,11321,0.0
0.0004865893806494,0.8540244743748265,0.2773191841905932,128,1000.0,0.0,1000.0,0.0,0,62046,0.0
0.0004865893806494,0.8540244743748265,0.2773191841905932,128,1000.0,0.0,1000.0,0.0,1,47260,0.0
0.0004865893806494,0.8540244743748265,0.2773191841905932,128,1000.0,0.0,1000.0,0.0,2,37693,0.0
0.0001322159102021,0.9681860685408348,0.2578064078166269,1024,1000.0,0.0,1000.0,0.0,0,47355,0.0
0.0001322159102021,0.9681860685408348,0.2578064078166269,1024,1000.0,0.0,1000.0,0.0,1,8632,0.0
0.0001322159102021,0.9681860685408348,0.2578064078166269,1024,1000.0,0.0,1000.0,0.0,2,80976,0.0
0.001624641733186,0.8335549121849403,0.2513038173392317,128,118.3,6.679071791798618,181.5,53.71452317576691,0,8986,-63.2
0.001624641733186,0.8335549121849403,0.2513038173392317,128,46.5,1.5,76.8,30.261526729495987,1,71207,-30.299999999999997
0.001624641733186,0.8335549121849403,0.2513038173392317,128,1000.0,0.0,1000.0,0.0,2,49376,0.0
0.0010104697249185,0.9705041595112746,0.2502964597596302,1024,1000.0,0.0,1000.0,0.0,0,34350,0.0
