learning_rate,gamma,tau,buffer_size,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.004350748091714,0.8001058518611512,0.0070513766315587,100000,821.1,357.9962150637908,1000.0,0.0,1,99105,-178.89999999999998
0.004350748091714,0.8001058518611512,0.0070513766315587,100000,2.0,0.0,9.2,1.5362291495737217,2,77279,-7.199999999999999
0.000137268987118,0.8484980142345061,0.0037945195909429,1000000,124.0,25.341665296503308,346.2,39.52669983694566,0,19954,-222.2
0.000137268987118,0.8484980142345061,0.0037945195909429,1000000,74.3,1.7349351572897471,140.4,13.27554142022087,1,88453,-66.10000000000001
0.000137268987118,0.8484980142345061,0.0037945195909429,1000000,57.7,1.7916472867168918,137.5,20.800240383226345,2,86250,-79.8
0.0004883167682156,0.9530001555414236,0.0024600587011341,1000000,1000.0,0.0,1000.0,0.0,0,64704,0.0
0.0004883167682156,0.9530001555414236,0.0024600587011341,1000000,1000.0,0.0,1000.0,0.0,1,46642,0.0
0.0004883167682156,0.9530001555414236,0.0024600587011341,1000000,1000.0,0.0,1000.0,0.0,2,83821,0.0
0.004605537887035,0.9372348269294214,0.0095555045077815,10000,2.0,0.0,8.3,1.7349351572897471,0,55711,-6.300000000000001
0.004605537887035,0.9372348269294214,0.0095555045077815,10000,2.0,0.0,9.1,1.374772708486752,1,17683,-7.1
0.004605537887035,0.9372348269294214,0.0095555045077815,10000,2.0,0.0,9.0,1.7888543819998317,2,1007,-7.0
0.0013085599561792,0.8059622672818347,0.0096260216613638,1000000,43.7,0.9,276.1,29.36818005937719,0,4223,-232.40000000000003
0.0013085599561792,0.8059622672818347,0.0096260216613638,1000000,232.2,131.92255303775772,715.8,434.1248207601128,1,76796,-483.59999999999997
0.0013085599561792,0.8059622672818347,0.0096260216613638,1000000,101.9,5.699999999999999,164.8,58.28516106180029,2,35184,-62.900000000000006
0.00086798867478,0.8103324753007949,0.0081381803464365,10000,278.4,157.42947627429876,188.5,46.71241804916547,0,20410,89.89999999999998
0.00086798867478,0.8103324753007949,0.0081381803464365,10000,55.3,2.570992026436488,122.7,10.257192598367254,1,28936,-67.4
0.00086798867478,0.8103324753007949,0.0081381803464365,10000,1000.0,0.0,1000.0,0.0,2,27817,0.0
0.0002455225251689,0.8102018311448884,0.0095664683224957,10000,821.9,356.2017546279075,1000.0,0.0,0,26098,-178.10000000000002
0.0002455225251689,0.8102018311448884,0.0095664683224957,10000,84.3,9.29569792968769,116.1,18.785366645343924,1,26660,-31.799999999999997
0.0002455225251689,0.8102018311448884,0.0095664683224957,10000,97.4,11.191067866830224,249.5,58.716692686151866,2,49707,-152.1
0.0003512697761483,0.8553441671601748,0.0094076471115632,100000,112.3,11.144954015158609,171.6,12.86234815265082,0,66428,-59.3
0.0003512697761483,0.8553441671601748,0.0094076471115632,100000,110.8,3.026549190084311,458.8,231.2136674160937,1,36761,-348.0
0.0003512697761483,0.8553441671601748,0.0094076471115632,100000,95.7,4.1000000000000005,142.7,8.025584090893322,2,77467,-46.999999999999986
0.0004008191655885,0.8981376666432029,0.0047902374969545,1000000,1000.0,0.0,789.9,323.46574780028874,0,26665,210.10000000000002
0.0004008191655885,0.8981376666432029,0.0047902374969545,1000000,1000.0,0.0,729.3,334.8546102415196,1,54526,270.70000000000005
0.0004008191655885,0.8981376666432029,0.0047902374969545,1000000,677.8,246.2461370255379,1000.0,0.0,2,54139,-322.20000000000005
0.0038083351317034,0.9498299482645336,0.0038193017348844,10000,2.0,0.0,10.0,1.8439088914585773,0,72516,-8.0
0.0038083351317034,0.9498299482645336,0.0038193017348844,10000,2.0,0.0,9.1,1.7,1,91061,-7.1
0.0038083351317034,0.9498299482645336,0.0038193017348844,10000,2.0,0.0,8.8,1.2489995996796797,2,31968,-6.800000000000001
0.0006248325392355,0.9218480106647104,0.0082603834442713,10000,128.0,8.497058314499201,380.8,27.23527124887872,0,56425,-252.8
0.0006248325392355,0.9218480106647104,0.0082603834442713,10000,510.2,400.0016999963875,512.0,284.98070110096927,1,20121,-1.8000000000000114
0.0006248325392355,0.9218480106647104,0.0082603834442713,10000,1000.0,0.0,1000.0,0.0,2,91751,0.0
0.0041207851890788,0.9369487760879875,0.0089301156371824,1000000,2.0,0.0,9.0,1.5491933384829668,0,19425,-7.0
0.0041207851890788,0.9369487760879875,0.0089301156371824,1000000,2.0,0.0,9.2,1.661324772583615,1,98744,-7.199999999999999
