learning_rate,gamma,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,seed_repetition,seed_value,generalization_gap
0.0001815399914898,0.9781873192131174,0.0082725239168653,0.1952560370322437,1000.0,0.0,1000.0,0.0,0,56695,0.0
0.0001815399914898,0.9781873192131174,0.0082725239168653,0.1952560370322437,1000.0,0.0,1000.0,0.0,1,12035,0.0
0.0001815399914898,0.9781873192131174,0.0082725239168653,0.1952560370322437,1000.0,0.0,1000.0,0.0,2,21526,0.0
0.0078071890485371,0.9044327102038722,0.0023250177611393,0.0224352304802415,1000.0,0.0,1000.0,0.0,0,75542,0.0
0.0078071890485371,0.9044327102038722,0.0023250177611393,0.0224352304802415,1000.0,0.0,1000.0,0.0,1,86253,0.0
0.0078071890485371,0.9044327102038722,0.0023250177611393,0.0224352304802415,1000.0,0.0,1000.0,0.0,2,42380,0.0
0.0094436212369204,0.8047171180876094,0.00874227157876,0.1765932784716039,64.5,0.5,163.0,7.496665925596525,0,28100,-98.5
0.0094436212369204,0.8047171180876094,0.00874227157876,0.1765932784716039,1000.0,0.0,1000.0,0.0,1,35885,0.0
0.0094436212369204,0.8047171180876094,0.00874227157876,0.1765932784716039,1000.0,0.0,1000.0,0.0,2,15092,0.0
0.0032305821250143,0.8267099020872671,0.0074695462427475,0.1412587149040343,1000.0,0.0,1000.0,0.0,0,57449,0.0
0.0032305821250143,0.8267099020872671,0.0074695462427475,0.1412587149040343,1000.0,0.0,1000.0,0.0,1,36908,0.0
0.0032305821250143,0.8267099020872671,0.0074695462427475,0.1412587149040343,1000.0,0.0,1000.0,0.0,2,45837,0.0
0.0002428305658685,0.8269944605105748,0.0092031108657355,0.152950700442796,1000.0,0.0,1000.0,0.0,0,64887,0.0
0.0002428305658685,0.8269944605105748,0.0092031108657355,0.152950700442796,1000.0,0.0,1000.0,0.0,1,16554,0.0
0.0002428305658685,0.8269944605105748,0.0092031108657355,0.152950700442796,1000.0,0.0,1000.0,0.0,2,40953,0.0
0.0004712098426945,0.8444566130676602,0.0057924847117996,0.1893722130797806,1000.0,0.0,1000.0,0.0,0,19893,0.0
0.0004712098426945,0.8444566130676602,0.0057924847117996,0.1893722130797806,1000.0,0.0,1000.0,0.0,1,83940,0.0
0.0004712098426945,0.8444566130676602,0.0057924847117996,0.1893722130797806,1000.0,0.0,1000.0,0.0,2,13689,0.0
0.00033374739661,0.8495625436098658,0.0017912216299462,0.1257163409381302,1000.0,0.0,1000.0,0.0,0,92398,0.0
0.00033374739661,0.8495625436098658,0.0017912216299462,0.1257163409381302,1000.0,0.0,1000.0,0.0,1,52984,0.0
0.00033374739661,0.8495625436098658,0.0017912216299462,0.1257163409381302,1000.0,0.0,1000.0,0.0,2,85564,0.0
0.0009759405122825,0.9153511887906712,0.0031512968049538,0.0661148313757354,1000.0,0.0,1000.0,0.0,0,93676,0.0
0.0009759405122825,0.9153511887906712,0.0031512968049538,0.0661148313757354,1000.0,0.0,1000.0,0.0,1,97977,0.0
0.0009759405122825,0.9153511887906712,0.0031512968049538,0.0661148313757354,1000.0,0.0,1000.0,0.0,2,75679,0.0
0.0092290022655634,0.8364166187991566,0.0077990795607281,0.1510435245792311,1000.0,0.0,1000.0,0.0,0,81412,0.0
0.0092290022655634,0.8364166187991566,0.0077990795607281,0.1510435245792311,1000.0,0.0,1000.0,0.0,1,48131,0.0
0.0092290022655634,0.8364166187991566,0.0077990795607281,0.1510435245792311,1000.0,0.0,1000.0,0.0,2,54444,0.0
0.0010662632637319,0.8266963650306933,0.0076702366913092,0.1592851572019843,1000.0,0.0,1000.0,0.0,0,23975,0.0
0.0010662632637319,0.8266963650306933,0.0076702366913092,0.1592851572019843,1000.0,0.0,1000.0,0.0,1,83613,0.0
0.0010662632637319,0.8266963650306933,0.0076702366913092,0.1592851572019843,1000.0,0.0,1000.0,0.0,2,15452,0.0
0.0003145959083586,0.94866663828857,0.0078114250191599,0.1707566276833256,1000.0,0.0,1000.0,0.0,0,60203,0.0
0.0003145959083586,0.94866663828857,0.0078114250191599,0.1707566276833256,1000.0,0.0,1000.0,0.0,1,40505,0.0
0.0003145959083586,0.94866663828857,0.0078114250191599,0.1707566276833256,1000.0,0.0,1000.0,0.0,2,20258,0.0
0.0012682372136358,0.8043310570527241,0.0018728453729254,0.0392144651967053,1000.0,0.0,1000.0,0.0,0,77112,0.0
0.0012682372136358,0.8043310570527241,0.0018728453729254,0.0392144651967053,1000.0,0.0,1000.0,0.0,1,91169,0.0
0.0012682372136358,0.8043310570527241,0.0018728453729254,0.0392144651967053,1000.0,0.0,1000.0,0.0,2,68148,0.0
0.0096273854867968,0.9843353427372372,0.005805314343559,0.1906942908672634,1000.0,0.0,1000.0,0.0,0,92004,0.0
0.0096273854867968,0.9843353427372372,0.005805314343559,0.1906942908672634,1000.0,0.0,1000.0,0.0,1,2763,0.0
0.0096273854867968,0.9843353427372372,0.005805314343559,0.1906942908672634,1000.0,0.0,1000.0,0.0,2,46924,0.0
0.0009730771412358,0.9739977383542512,0.0024779634094984,0.0772817544179778,1000.0,0.0,1000.0,0.0,0,11277,0.0
