learning_rate,gamma,tau,ent_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.0061792435785947,0.9540799284711932,0.0046587921585033,0.1677627559060477,1743.892901766667,25.660432446823833,-119.76402071248451,46.7056632249215,1863.6569224791513,3
0.0002281845052262,0.955557455792297,0.0041177655281828,0.0161003710218821,3519.3441390000003,301.39447078065797,-162.32540872906395,139.4985779658208,3681.6695477290637,3
0.0014926511978746,0.8609712333594304,0.0032263223902626,0.0382109877984224,1758.8090407,30.74388307980981,-239.77799498064462,51.2787315735519,1998.5870356806445,3
0.0001508111688242,0.9553434843898198,0.0012826735970715,0.0937344700667731,1307.4016972333334,147.99173542413905,-158.40417939234177,68.84111818970932,1465.8058766256752,3
0.0009079233864557,0.8406025358955524,0.0013148343039599,0.0607053654419751,1648.5023561333335,24.76925213610508,-76.80725239556827,57.13253744222203,1725.3096085289017,3
0.0002886697264997,0.989428847104606,0.0054524245781343,0.1048632567939719,3906.1370215666666,72.94988283710167,-185.13523962322506,51.09467337672955,4091.2722611898917,3
0.0047477955740284,0.8674354441124156,0.0022607944550353,0.0706164129399641,1706.5419032666668,22.68120185659454,-222.51943957512654,33.262168325000665,1929.0613428417935,3
0.0003130267065092,0.8716664791361749,0.0086371292151725,0.1574767794089796,1127.3132790333332,18.19398494479486,-76.91667730824265,48.364229398803325,1204.229956341576,3
0.0001400078088474,0.8411974525012244,0.0069018530287142,0.046170049133589,1293.7686494333332,25.862306327555274,-162.43699720497395,54.54793945399533,1456.2056466383074,3
0.0008047349515367,0.9435959672077692,0.0065057352287829,0.11946796752766,1764.4897622,22.995016665023453,-168.07560455123217,33.47245474073133,1932.5653667512322,3
0.0022887065402252,0.8724433796999845,0.0094519320833484,0.1684390633255825,1402.7981405666667,28.956699649500624,-56.951490559291166,30.346417126722297,1459.7496311259576,3
0.0022434357447185,0.8742481925381773,0.0095849404760831,0.1300260440396409,1508.2169533666668,20.224135136413185,-78.71495994968573,36.318471588131736,1586.9319133163526,3
0.0002061960879791,0.9414435700314698,0.0093996254125728,0.1833667939146135,1099.5397639,20.8830370799252,-67.77350773292905,26.932020469187147,1167.313271632929,3
0.000735569917952,0.9584945927939764,0.0079237587904188,0.1649224311637766,1619.9738752333333,39.311636509927276,-129.7002225760157,33.20813229599543,1749.6740978093492,3
0.0061591554538633,0.9238911329112098,0.0040570381433449,0.1342019018324304,1663.6270545,21.41647605859394,-110.10952332195133,49.168856264910005,1773.7365778219512,3
0.0013738944369589,0.8490120983934754,0.007854211068238,0.097220139679821,1539.9777795,31.980530378347755,-261.27337059175574,63.155475224398266,1801.251150091756,3
0.0064754913066598,0.8518077533940092,0.0065394751956259,0.1928877328281152,1069.0623914333335,11.90856763507981,-84.77564113016912,38.09829068445655,1153.8380325635026,3
0.0008924100025949,0.8542825280223472,0.0085246101533248,0.1632053862648437,1281.1656997,17.098436131291578,-76.02843583297702,43.8061583194856,1357.194135532977,3
0.0001037183584798,0.8844130815554702,0.0042103108772995,0.0798023795607638,1231.0431516,21.669893351325992,-120.35671101049014,45.01011653999527,1351.3998626104903,3
0.0002145858499413,0.988527733000327,0.0051046236911732,0.1947092517952426,2050.7793541666665,130.3695433607308,-148.148933596929,103.84267482842637,2198.9282877635956,3
0.0011905672867091,0.8450128983254971,0.0034533366715252,0.19889131148568,1090.2887983666667,12.155503859935578,-121.42613211946735,87.42826806012782,1211.714930486134,3
0.0002846103830596,0.9646339903286126,0.0068465904876389,0.0349381547666889,4189.458010833333,50.06621304835434,-93.05465089990624,104.36432452623438,4282.51266173324,3
0.0008378723966747,0.8538845860333195,0.0043615837307121,0.0282896810518878,1685.2939085333335,27.135242487956962,-166.51260847898993,51.054744045190965,1851.8065170123234,3
