learning_rate,gamma,gae_lambda,vf_coef,train_reward,train_reward_std,test_reward,test_reward_std,generalization_gap,n_seeds
0.000226682313062,0.8408433872761789,0.9090356610533562,0.7251998557015076,355.4841065333333,218.09242925904096,-108.47780414988544,73.11430318749078,463.9619106832187,3
0.0017534730994538,0.8931970937626822,0.9398243558524276,0.7575102182301119,-373.57314270000006,218.1868580909597,-301.4457745919561,79.45620410245839,-72.12736810804397,3
0.0005239406421163,0.9280283801342236,0.943138245326044,0.726381097882038,845.6897393,217.73576565166047,-31.710641644814814,52.2241812368023,877.4003809448149,3
0.0030862991404339,0.8446793065606715,0.9093239858760768,0.9851365420613382,-378.00822896666676,84.91523455351687,-532.4707590411655,74.78261423469385,154.46253007449877,3
0.0020591837552137,0.8567089269331303,0.9256450633154112,0.8023184198193387,-404.95498349999997,281.9009018519505,-516.3033254348867,85.42384942406402,111.34834193488676,3
0.003012458580657,0.8709637255237358,0.972070142514229,0.2824178849139703,-489.74889663333335,76.0706838002851,-582.556552285071,141.42954360159862,92.80765565173759,3
0.0036612202999886,0.98135273100263,0.9613418786167732,0.47886806169439,-443.99774659999997,99.90988926851098,-541.0477617016918,125.85199518889823,97.05001510169188,3
0.0002915130287203,0.9377115021312472,0.9004265770378701,0.8518741973524451,382.5342113,321.89689257904337,-176.2194313727454,58.90216801019641,558.7536426727455,3
0.0009082897904161,0.9547265494401492,0.9394353656307683,0.7056010788867332,646.3285070000001,118.68464960737701,-355.45974143862304,74.86845013513549,1001.7882484386231,3
0.0004239582985413,0.9269349803254048,0.923873411901224,0.4338135136501189,643.7408092666666,77.47681996546403,-269.6840497401229,73.12035536525161,913.4248590067896,3
0.0056262200949484,0.9214309061653908,0.9589455479612312,0.9243162392256647,-469.30876199999994,96.487375887391,-596.9424382192994,175.1153804873262,127.63367621929945,3
0.0001707870228467,0.9752938555652256,0.9638031044021712,0.4869510774493031,341.86952973333337,41.420885723278865,-117.3116868268005,57.733837612938636,459.1812165601338,3
0.0002675244017472,0.8718286118605767,0.9439456585913548,0.9707945338287314,669.5032916333333,340.80816431934016,-179.25985959000272,95.59687061592194,848.7631512233361,3
0.0033262009387342,0.8170434354735878,0.9525084144091824,0.7947095726971484,-2.8966215666666435,83.33374729387901,-546.0703164850411,39.0348082044304,543.1736949183745,3
0.0021560601142168,0.8296668913867943,0.9025932469518572,0.3727100981102869,-109.02773463333335,137.93244570192286,-614.6683741303763,91.74472156728216,505.64063949704286,3
0.0064637237568062,0.9597025572962792,0.945383797547916,0.5735568078206795,-397.8277172333333,85.72933373605808,-600.1432716941931,149.3113078071859,202.31555446085986,3
0.0001255061149827,0.9895016895268876,0.9365155495766933,0.525935117224722,365.8841170333333,36.924535225489855,-133.38501218511217,23.744749044311963,499.2691292184456,3
0.0002467332272386,0.8967317058421886,0.9491411193585728,0.5184237361463346,436.08548233333335,186.89566740312276,-63.76169799489963,74.84232124249823,499.8471803282329,3
0.003381849432515,0.9945107416977176,0.9672010635234168,0.3473221221021444,-361.5307861333334,114.69121157751961,-606.1085481587007,74.67024587185091,244.57776202536738,3
0.0004573389215006,0.9366488328603594,0.9363662818542376,0.8924507714071148,631.5504703333332,129.82135355399078,-181.75899707291515,75.89838710209155,813.3094674062485,3
0.0014260475456276,0.9719624305942124,0.9391171550041546,0.8397170943581056,441.7596458,168.31043491273851,-594.310087977569,85.03423557692693,1036.069733777569,3
0.0032364523163736,0.84252378400984,0.9164416282007052,0.7805010500092808,-576.4340874333333,127.22669857900262,-440.3890303715023,130.35498709977767,-136.0450570618309,3
0.0003797782645321,0.8955899348370415,0.9706119804431638,0.8130286123751602,650.6475027333333,172.3894279501278,-124.46911773305673,44.80130420210141,775.11662046639,3
0.000802022003455,0.8387379941517688,0.9768999891731754,0.9893647819510978,-86.85414743333332,147.13867029667566,-344.6111585308222,43.54433069516768,257.7570110974888,3
0.000587324469097,0.8977900178990527,0.9202763312055144,0.901106679020682,559.7182138333334,260.97563195608365,-256.9100722915545,99.75513587136128,816.6282861248878,3
0.0002077061381483,0.8897412245896578,0.9870817417576968,0.5361886832551495,589.8344315999999,183.40055295727362,-64.47902757772484,105.79237631475786,654.3134591777248,3
0.0001152475282566,0.8985730023419202,0.9573672721227888,0.2697491761682338,65.39133973333334,25.18550879959555,-25.613454720026798,47.35708265152152,91.00479445336013,3
0.0011203256486687,0.9171322206230268,0.9759652605024268,0.7354714009881429,539.9302399,245.8008135632214,-462.5970300580598,123.3877304121378,1002.5272699580597,3
0.0013098532853055,0.9632245476626464,0.9769645897479212,0.5075698324054783,207.9385985,356.56407806288706,-486.27984794529647,84.3329286558427,694.2184464452963,3
0.0069563458872525,0.990670629694232,0.9238633568712298,0.7945787255666871,-1417.8739756666666,54.41427720420404,-679.8162965395765,67.70230367485998,-738.0576791270904,3
0.0009371647025918,0.936820750056835,0.9641679713084568,0.4422982519951461,850.7289727000001,59.97590739165836,-322.06308414697406,74.55857709399483,1172.792056846974,3
0.0003166390149923,0.9294555432936856,0.9291331419069144,0.691411196113272,309.34250230000004,425.7650785420787,-122.98777991335452,66.61700257633983,432.33028221335456,3
0.000146743246843,0.8330801493476735,0.9607187944495732,0.3847387842457896,-58.307983400000005,34.652780770297575,-26.317628309371596,61.81759553767208,-31.990355090628398,3
0.001873266176632,0.8044450961178975,0.9398864362097036,0.9921745347686428,189.9668664333333,166.8076369759515,-538.4939058964895,90.94974987040887,728.4607723298228,3
0.0003529362154202,0.9444588792468438,0.970316397583716,0.6381057960266784,468.8470628,136.16395008352038,-91.4586022730715,69.17040902067914,560.3056650730715,3
0.0008336480711441,0.8504111187408503,0.9217342695423202,0.5513679124389542,371.08863356666666,255.59536885644673,-229.85547880328247,61.30254968795365,600.944112369949,3
0.0010505518703319,0.8648918463764124,0.9565100600506046,0.8854945809097076,91.6180107666667,83.75033988873396,-324.8717591890572,60.31086821953509,416.4897699557239,3
0.0007690719361882,0.8493471202304452,0.9496659505139886,0.7703206463010139,510.73276763333337,122.16049985377897,-128.0665228434888,110.54020155158959,638.7992904768222,3
0.0008110358330007,0.9051984859631748,0.970111406272938,0.4523055163771226,267.03424906666663,90.87712644660904,-415.1913320176512,81.97171789479624,682.2255810843179,3
0.0001065816926386,0.829805097991979,0.9289073406111866,0.9199420799326335,-194.1947937,122.25086941679506,-133.53386776847924,78.65104468607898,-60.66092593152077,3
0.0021723961382206,0.8030096497870547,0.9846894490253364,0.7935298894246636,-49.45804686666671,262.6484755117297,-397.7771744122172,86.55437480811842,348.31912754555054,3
0.0001715629371089,0.9100329936792092,0.9721798143475928,0.2736651147984137,187.69050276666667,149.50484526023158,-9.211044579598514,39.6338895968127,196.90154734626518,3
0.0034421323779952,0.961094635803092,0.9507908276063134,0.9654975391481564,220.90762550000002,175.9512445463878,-521.2884284919345,76.34388304891569,742.1960539919345,3
0.0017988683692291,0.8593434335893528,0.9850968606702176,0.7709120264004211,-552.6272499666667,167.93925244663401,-529.6647003982237,101.57135402207327,-22.96254956844312,3
0.002253173710739,0.9782862176472846,0.9448508907208668,0.9721804678335172,359.0835879666667,219.61282311882078,-541.9045804040594,61.10595240789069,900.9881683707259,3
0.0056950675153803,0.8021895896830425,0.9284542077349276,0.2730620937759924,-424.0175443666667,102.03254483389644,-594.8306586699996,86.52334564449139,170.8131143033329,3
0.0006710853163221,0.9452562585759712,0.9345135064588972,0.5399662202212114,679.3721953333334,100.16407867884736,-266.616951230926,66.80322520252028,945.9891465642594,3
0.0001190547571261,0.830720017853991,0.9235614544574436,0.3550781745294801,-97.24738703333333,77.87016720681652,-52.06565741197745,75.79006862139512,-45.18172962135589,3
0.0070662812866724,0.8268932422288997,0.9093286454894122,0.9936782051645996,-1511.3184463333334,156.02798204241893,-695.5904327001932,118.90150646411716,-815.7280136331401,3
0.0002105626537609,0.8183595472467841,0.96967118627836,0.4054001833403323,351.0380919666666,268.70891946508516,-24.391178132745015,36.78082431452523,375.4292700994117,3
0.0082004248996435,0.9948103470559088,0.9258126793129668,0.7585554989533544,-822.6791104,146.43098665073197,-514.4460369056219,85.83936387849353,-308.2330734943781,3
0.0004434323465527,0.9253979774404376,0.9645233524213562,0.509620503124666,820.3378905,60.8773391674186,-119.08089966475443,52.42445214484018,939.4187901647546,3
0.0027852314267109,0.9298531657321464,0.98462621779851,0.4529577949751917,-243.84297160000003,122.00046864090326,-558.5615617376699,115.00757753175003,314.7185901376699,3
0.0012655921211838,0.9378842611290196,0.9683304775415392,0.5881672452256297,156.51712,304.57174754177004,-453.7392671752887,68.17571959541722,610.2563871752888,3
0.0031648566469777,0.961367160867002,0.9233087031660144,0.4216501164603559,-418.8446136333334,79.0155551850881,-601.1079761696227,167.3623971454133,182.2633625362894,3
0.0016888504954234,0.9773322882075464,0.9511814762980332,0.7509868983813679,121.07113673333333,119.29004487492723,-448.9332985021029,126.27434433878535,570.0044352354363,3
0.0001008794910002,0.8702138230032775,0.988879514342015,0.8244262703347313,293.08358360000005,46.59957207924722,-31.675649908166708,38.950093622450716,324.75923350816674,3
0.0008452107749627,0.9152007968834402,0.904709409512738,0.6194773627177977,469.0723223333334,132.1666584679682,-399.23205335711145,88.42529854077743,868.3043756904449,3
0.0097206142306912,0.8386015284135528,0.9435807778858168,0.57225340947891,-548.5620697999999,96.00046717953921,-724.6201809167736,87.32366585989463,176.0581111167736,3
0.0007265846440237,0.8907840167371528,0.9509415057932143,0.3057767972602545,720.1347087,80.45779225488222,-230.778755541642,118.6518060700857,950.913464241642,3
0.0034721744958962,0.8219659684260812,0.9720923451974336,0.2998383785048886,-235.5741634333333,144.1953996986678,-797.9753026614917,96.80659699792848,562.4011392281583,3
